序号,时间,温度CH1,温度CH2,温度CH3,温度CH4,温度CH5,温度CH6,温度CH7
122,2024/12/25 17:46:19.037,271.22,272.45,273.13,274.08,272.13,271.74,272.40
123,2024/12/25 17:46:20.805,271.15,272.34,273.11,274.03,272.08,271.93,272.40
124,2024/12/25 17:46:22.575,271.13,272.33,273.25,274.00,272.14,272.05,272.37
125,2024/12/25 17:46:24.345,271.20,272.40,273.25,274.02,272.26,271.96,272.37
126,2024/12/25 17:46:26.112,271.30,272.38,273.26,274.03,272.36,271.87,272.42
127,2024/12/25 17:46:27.864,271.37,272.41,273.32,274.06,272.42,271.82,272.46
128,2024/12/25 17:46:29.631,271.43,272.41,273.33,274.11,272.35,271.79,272.54
129,2024/12/25 17:46:31.399,271.38,272.45,273.34,274.08,272.31,271.84,272.53
130,2024/12/25 17:46:33.165,271.32,272.45,273.31,274.08,272.29,271.91,272.53
131,2024/12/25 17:46:34.934,271.28,272.44,273.28,274.10,272.22,271.94,272.54
132,2024/12/25 17:46:36.700,271.22,272.43,273.20,274.13,272.19,271.96,272.55
133,2024/12/25 17:46:38.468,271.22,272.45,273.15,274.11,272.22,271.95,272.60
134,2024/12/25 17:46:40.235,271.25,272.45,273.19,274.11,272.24,271.90,272.58
135,2024/12/25 17:46:42.003,271.16,272.52,273.24,274.18,272.31,271.89,272.57
136,2024/12/25 17:46:43.770,271.12,272.58,273.28,274.18,272.33,271.94,272.60
137,2024/12/25 17:46:45.523,271.19,272.56,273.34,274.16,272.29,271.97,272.58
138,2024/12/25 17:46:47.292,271.22,272.56,273.35,274.13,272.34,272.03,272.63
139,2024/12/25 17:46:49.059,271.33,272.53,273.32,274.11,272.37,272.09,272.65
140,2024/12/25 17:46:50.829,271.36,272.48,273.29,274.11,272.40,272.12,272.64
141,2024/12/25 17:46:52.597,271.39,272.48,273.27,274.11,272.36,272.09,272.62
142,2024/12/25 17:46:54.364,271.44,272.54,273.30,274.10,272.35,272.09,272.60
143,2024/12/25 17:46:56.118,271.41,272.56,273.31,274.21,272.39,272.04,272.55
144,2024/12/25 17:46:57.885,271.41,272.56,273.32,274.27,272.42,272.01,272.61
145,2024/12/25 17:46:59.653,271.36,272.54,273.33,274.27,272.45,272.02,272.62
146,2024/12/25 17:47:01.421,271.31,272.50,273.30,274.22,272.42,272.05,272.60
147,2024/12/25 17:47:03.192,271.25,272.45,273.33,274.19,272.41,272.04,272.59
148,2024/12/25 17:47:04.964,271.22,272.45,273.28,274.16,272.42,271.99,272.61
149,2024/12/25 17:47:05.615,271.26,272.45,273.28,274.18,272.41,272.00,272.62
150,2024/12/25 17:47:07.373,271.28,272.45,273.28,274.17,272.40,272.02,272.62
151,2024/12/25 17:47:09.124,271.34,272.45,273.36,274.26,272.41,272.07,272.69
152,2024/12/25 17:47:10.883,271.38,272.51,273.41,274.25,272.44,272.10,272.67
153,2024/12/25 17:47:12.643,271.33,272.51,273.38,274.26,272.50,272.13,272.67
154,2024/12/25 17:47:14.406,271.27,272.55,273.32,274.29,272.47,272.14,272.64
155,2024/12/25 17:47:16.168,271.20,272.54,273.33,274.28,272.46,272.16,272.64
156,2024/12/25 17:47:17.914,271.12,272.48,273.34,274.25,272.43,272.20,272.58
157,2024/12/25 17:47:19.675,271.26,272.47,273.34,274.27,272.45,272.16,272.64
158,2024/12/25 17:47:21.440,271.39,272.48,273.33,274.25,272.42,272.15,272.68
159,2024/12/25 17:47:23.193,271.43,272.45,273.36,274.22,272.42,272.16,272.68
160,2024/12/25 17:47:24.961,271.45,272.45,273.38,274.17,272.46,272.15,272.69
161,2024/12/25 17:47:26.717,271.39,272.45,273.43,274.20,272.49,272.12,272.63
162,2024/12/25 17:47:28.471,271.32,272.51,273.43,274.22,272.51,272.15,272.62
163,2024/12/25 17:47:30.241,271.40,272.56,273.40,274.24,272.50,272.19,272.65
164,2024/12/25 17:47:31.994,271.27,272.60,273.28,274.26,272.51,272.20,272.62
165,2024/12/25 17:47:33.760,271.19,272.59,273.26,274.29,272.52,272.20,272.60
166,2024/12/25 17:47:35.512,271.20,272.60,273.23,274.32,272.53,272.20,272.60
167,2024/12/25 17:47:37.266,271.14,272.57,273.27,274.30,272.49,272.11,272.59
168,2024/12/25 17:47:39.018,271.18,272.56,273.26,274.29,272.49,272.19,272.65
169,2024/12/25 17:47:40.802,271.29,272.50,273.28,274.29,272.48,272.17,272.73
170,2024/12/25 17:47:42.556,271.42,272.44,273.33,274.27,272.50,272.21,272.77
171,2024/12/25 17:47:44.324,271.49,272.50,273.33,274.30,272.45,272.24,272.78
172,2024/12/25 17:47:46.076,271.46,272.58,273.33,274.32,272.43,272.28,272.75
173,2024/12/25 17:47:47.829,271.43,272.58,273.32,274.30,272.42,272.22,272.75
174,2024/12/25 17:47:49.597,271.38,272.57,273.29,274.31,272.46,272.16,272.74
175,2024/12/25 17:47:51.354,271.34,272.59,273.30,274.28,272.54,272.13,272.78
176,2024/12/25 17:47:53.113,271.33,272.63,273.32,274.29,272.56,272.11,272.82
177,2024/12/25 17:47:54.869,271.31,272.54,273.34,274.26,272.59,272.19,272.84
178,2024/12/25 17:47:56.630,271.30,272.54,273.30,274.29,272.53,272.20,272.74
179,2024/12/25 17:47:58.387,271.27,272.51,273.34,274.28,272.47,272.28,272.74
180,2024/12/25 17:48:00.152,271.28,272.55,273.30,274.26,272.51,272.33,272.71
181,2024/12/25 17:48:01.909,271.33,272.54,273.26,274.30,272.54,272.29,272.70
182,2024/12/25 17:48:03.668,271.32,272.52,273.26,274.29,272.55,272.25,272.71
183,2024/12/25 17:48:05.425,271.29,272.48,273.30,274.33,272.51,272.19,272.75
184,2024/12/25 17:48:07.185,271.32,272.38,273.30,274.32,272.47,272.19,272.78
185,2024/12/25 17:48:08.936,271.33,272.41,273.28,274.36,272.49,272.18,272.76
186,2024/12/25 17:48:10.703,271.35,272.45,273.31,274.34,272.46,272.13,272.71
187,2024/12/25 17:48:12.454,271.35,272.50,273.34,274.31,272.51,272.13,272.68
188,2024/12/25 17:48:14.221,271.31,272.55,273.45,274.30,272.50,272.19,272.69
189,2024/12/25 17:48:15.972,271.35,272.59,273.37,274.27,272.54,272.22,272.63
190,2024/12/25 17:48:17.741,271.31,272.62,273.32,274.26,272.59,272.20,272.69
191,2024/12/25 17:48:19.478,271.30,272.59,273.33,274.30,272.52,272.26,272.76
192,2024/12/25 17:48:21.244,271.30,272.58,273.30,274.27,272.46,272.27,272.76
193,2024/12/25 17:48:22.998,271.31,272.59,273.32,274.33,272.48,272.26,272.73
194,2024/12/25 17:48:24.765,271.34,272.52,273.35,274.37,272.50,272.25,272.73
195,2024/12/25 17:48:26.518,271.36,272.50,273.36,274.35,272.48,272.26,272.72
196,2024/12/25 17:48:28.271,271.41,272.49,273.37,274.36,272.47,272.20,272.72
197,2024/12/25 17:48:30.039,271.39,272.51,273.38,274.38,272.45,272.20,272.71
198,2024/12/25 17:48:31.806,271.35,272.51,273.33,274.35,272.48,272.18,272.76
199,2024/12/25 17:48:33.556,271.24,272.48,273.33,274.35,272.52,272.21,272.74
200,2024/12/25 17:48:35.309,271.16,272.48,273.30,274.29,272.56,272.18,272.72
201,2024/12/25 17:48:37.077,270.98,272.46,273.33,274.30,272.56,272.15,272.70
202,2024/12/25 17:48:38.829,270.97,272.41,273.33,274.33,272.54,272.17,272.73
203,2024/12/25 17:48:40.596,271.19,272.40,273.30,274.31,272.54,272.16,272.72
204,2024/12/25 17:48:42.350,271.36,272.37,273.27,274.27,272.53,272.16,272.72
205,2024/12/25 17:48:44.117,271.50,272.39,273.24,274.23,272.51,272.18,272.69
206,2024/12/25 17:48:45.871,271.52,272.46,273.24,274.30,272.52,272.23,272.76
207,2024/12/25 17:48:47.638,271.51,272.53,273.25,274.28,272.55,272.22,272.75
208,2024/12/25 17:48:49.389,271.48,272.62,273.28,274.33,272.55,272.26,272.71
209,2024/12/25 17:48:51.155,271.45,272.58,273.31,274.31,272.55,272.27,272.65
210,2024/12/25 17:48:52.908,271.38,272.59,273.28,274.37,272.50,272.29,272.74
211,2024/12/25 17:48:54.676,271.40,272.64,273.26,274.43,272.51,272.25,272.78
212,2024/12/25 17:48:56.427,271.39,272.58,273.30,274.37,272.50,272.23,272.77
213,2024/12/25 17:48:58.195,271.32,272.55,273.33,274.35,272.47,272.26,272.77
214,2024/12/25 17:48:59.945,271.22,272.51,273.39,274.29,272.46,272.23,272.78
215,2024/12/25 17:49:01.715,271.22,272.48,273.37,274.33,272.51,272.23,272.77
216,2024/12/25 17:49:03.468,271.24,272.50,273.35,274.32,272.55,272.19,272.72
217,2024/12/25 17:49:05.234,271.33,272.46,273.33,274.36,272.57,272.20,272.73
218,2024/12/25 17:49:06.985,271.36,272.53,273.31,274.36,272.57,272.25,272.74
219,2024/12/25 17:49:08.753,271.44,272.52,273.34,274.39,272.58,272.26,272.77
220,2024/12/25 17:49:10.504,271.45,272.55,273.32,274.39,272.53,272.26,272.82
221,2024/12/25 17:49:12.271,271.43,272.59,273.28,274.40,272.61,272.24,272.80
222,2024/12/25 17:49:14.024,271.45,272.64,273.31,274.36,272.60,272.20,272.76
223,2024/12/25 17:49:15.791,271.40,272.63,273.39,274.34,272.57,272.26,272.74
224,2024/12/25 17:49:17.542,271.40,272.59,273.35,274.36,272.56,272.31,272.75
225,2024/12/25 17:49:19.309,271.35,272.57,273.34,274.33,272.58,272.27,272.74
226,2024/12/25 17:49:21.044,271.34,272.53,273.31,274.34,272.55,272.25,272.77
227,2024/12/25 17:49:22.810,271.30,272.54,273.35,274.34,272.56,272.19,272.78
228,2024/12/25 17:49:24.562,271.24,272.52,273.32,274.39,272.57,272.20,272.77
229,2024/12/25 17:49:26.328,271.25,272.53,273.34,274.33,272.53,272.17,272.80
230,2024/12/25 17:49:28.079,271.25,272.53,273.38,274.34,272.48,272.22,272.76
231,2024/12/25 17:49:29.845,271.28,272.53,273.34,274.25,272.50,272.21,272.73
232,2024/12/25 17:49:31.596,271.32,272.54,273.39,274.33,272.54,272.19,272.71
233,2024/12/25 17:49:33.363,271.34,272.56,273.40,274.32,272.57,272.28,272.72
234,2024/12/25 17:49:35.114,271.37,272.55,273.36,274.36,272.60,272.31,272.67
235,2024/12/25 17:49:36.881,271.39,272.54,273.35,274.39,272.57,272.32,272.69
236,2024/12/25 17:49:38.647,271.34,272.51,273.37,274.34,272.58,272.27,272.71
237,2024/12/25 17:49:40.401,271.32,272.50,273.38,274.33,272.57,272.23,272.70
238,2024/12/25 17:49:42.154,271.30,272.51,273.34,274.32,272.46,272.30,272.67
239,2024/12/25 17:49:43.921,271.34,272.51,273.29,274.38,272.47,272.25,272.68
240,2024/12/25 17:49:45.673,271.34,272.55,273.27,274.33,272.50,272.20,272.69
241,2024/12/25 17:49:47.438,271.37,272.54,273.27,274.36,272.56,272.14,272.65
242,2024/12/25 17:49:49.190,271.34,272.58,273.28,274.36,272.54,272.21,272.66
243,2024/12/25 17:49:50.957,271.31,272.56,273.26,274.36,272.56,272.23,272.66
244,2024/12/25 17:49:52.724,271.26,272.55,273.26,274.32,272.59,272.22,272.68
245,2024/12/25 17:49:54.477,271.25,272.55,273.29,274.31,272.55,272.27,272.70
246,2024/12/25 17:49:56.242,271.29,272.59,273.35,274.30,272.51,272.27,272.74
247,2024/12/25 17:49:57.993,271.26,272.52,273.35,274.34,272.50,272.26,272.79
248,2024/12/25 17:49:59.760,271.29,272.48,273.31,274.35,272.52,272.27,272.85
249,2024/12/25 17:50:01.512,271.21,272.48,273.36,274.34,272.53,272.26,272.87
250,2024/12/25 17:50:03.280,271.28,272.52,273.37,274.29,272.60,272.28,272.90
251,2024/12/25 17:50:05.031,271.27,272.52,273.37,274.29,272.60,272.24,272.85
252,2024/12/25 17:50:06.799,271.36,272.56,273.40,274.30,272.55,272.26,272.76
253,2024/12/25 17:50:08.551,271.42,272.60,273.46,274.39,272.58,272.21,272.70
254,2024/12/25 17:50:10.306,271.46,272.58,273.45,274.41,272.58,272.25,272.66
255,2024/12/25 17:50:12.072,271.47,272.56,273.34,274.44,272.59,272.21,272.67
256,2024/12/25 17:50:13.823,271.49,272.50,273.32,274.39,272.57,272.29,272.67
257,2024/12/25 17:50:15.589,271.41,272.50,273.29,274.34,272.58,272.28,272.72
258,2024/12/25 17:50:17.344,271.37,272.46,273.30,274.33,272.52,272.33,272.78
259,2024/12/25 17:50:19.113,271.36,272.49,273.30,274.33,272.43,272.33,272.84
260,2024/12/25 17:50:20.849,271.34,272.51,273.37,274.35,272.49,272.30,272.80
261,2024/12/25 17:50:22.615,271.32,272.48,273.32,274.38,272.48,272.27,272.76
262,2024/12/25 17:50:24.366,271.33,272.51,273.34,274.33,272.49,272.24,272.77
263,2024/12/25 17:50:26.133,271.30,272.48,273.33,274.38,272.51,272.20,272.78
264,2024/12/25 17:50:27.884,271.30,272.47,273.36,274.34,272.61,272.23,272.80
265,2024/12/25 17:50:29.651,271.28,272.44,273.35,274.35,272.60,272.27,272.79
266,2024/12/25 17:50:31.403,271.29,272.48,273.38,274.34,272.56,272.24,272.80
267,2024/12/25 17:50:33.168,271.31,272.55,273.33,274.29,272.55,272.26,272.88
268,2024/12/25 17:50:34.919,271.31,272.58,273.32,274.31,272.58,272.23,272.83
269,2024/12/25 17:50:36.687,271.34,272.56,273.29,274.30,272.58,272.25,272.78
270,2024/12/25 17:50:38.439,271.33,272.53,273.32,274.35,272.56,272.25,272.79
271,2024/12/25 17:50:40.206,271.39,272.52,273.34,274.37,272.56,272.16,272.74
272,2024/12/25 17:50:41.958,271.35,272.54,273.35,274.35,272.51,272.19,272.70
273,2024/12/25 17:50:43.725,271.33,272.57,273.33,274.36,272.49,272.25,272.70
274,2024/12/25 17:50:45.479,271.33,272.56,273.32,274.37,272.50,272.24,272.77
275,2024/12/25 17:50:47.247,271.41,272.52,273.31,274.34,272.49,272.31,272.73
276,2024/12/25 17:50:48.999,271.40,272.49,273.34,274.32,272.51,272.33,272.71
277,2024/12/25 17:50:50.766,271.39,272.47,273.33,274.36,272.58,272.36,272.76
278,2024/12/25 17:50:52.517,271.35,272.44,273.33,274.28,272.55,272.31,272.75
279,2024/12/25 17:50:54.285,271.32,272.45,273.31,274.26,272.51,272.26,272.76
280,2024/12/25 17:50:56.036,271.30,272.51,273.31,274.26,272.52,272.25,272.78
281,2024/12/25 17:50:57.805,271.26,272.54,273.33,274.27,272.55,272.21,272.79
282,2024/12/25 17:50:59.558,271.22,272.56,273.34,274.32,272.57,272.16,272.74
283,2024/12/25 17:51:01.310,271.25,272.56,273.37,274.32,272.55,272.20,272.73
284,2024/12/25 17:51:03.076,271.30,272.54,273.33,274.36,272.58,272.17,272.78
285,2024/12/25 17:51:04.843,271.30,272.53,273.31,274.37,272.58,272.17,272.72
286,2024/12/25 17:51:06.594,271.34,272.54,273.27,274.38,272.62,272.22,272.69
287,2024/12/25 17:51:08.348,271.40,272.52,273.28,274.34,272.59,272.22,272.74
288,2024/12/25 17:51:10.114,271.39,272.52,273.32,274.32,272.56,272.28,272.71
289,2024/12/25 17:51:11.881,271.37,272.55,273.38,274.31,272.45,272.27,272.68
290,2024/12/25 17:51:13.632,271.34,272.53,273.33,274.30,272.44,272.27,272.69
291,2024/12/25 17:51:15.398,271.27,272.49,273.35,274.37,272.48,272.30,272.72
292,2024/12/25 17:51:17.151,271.25,272.46,273.33,274.38,272.50,272.22,272.73
293,2024/12/25 17:51:18.917,271.25,272.48,273.35,274.33,272.51,272.16,272.71
294,2024/12/25 17:51:20.669,271.25,272.55,273.36,274.34,272.53,272.19,272.73
295,2024/12/25 17:51:22.436,271.24,272.57,273.35,274.35,272.58,272.25,272.74
296,2024/12/25 17:51:24.187,271.32,272.51,273.32,274.35,272.57,272.25,272.73
297,2024/12/25 17:51:25.940,271.43,272.51,273.28,274.36,272.58,272.23,272.74
298,2024/12/25 17:51:27.690,271.37,272.50,273.29,274.35,272.56,272.23,272.76
299,2024/12/25 17:51:29.458,271.33,272.50,273.34,274.31,272.51,272.20,272.72
300,2024/12/25 17:51:31.209,271.29,272.50,273.29,274.31,272.52,272.23,272.71
301,2024/12/25 17:51:32.977,271.29,272.51,273.29,274.35,272.51,272.25,272.70
302,2024/12/25 17:51:34.729,271.32,272.49,273.25,274.36,272.51,272.26,272.69
303,2024/12/25 17:51:36.497,271.33,272.51,273.31,274.36,272.47,272.16,272.66
304,2024/12/25 17:51:38.248,271.36,272.48,273.31,274.33,272.48,272.17,272.67
305,2024/12/25 17:51:40.015,271.40,272.47,273.27,274.29,272.50,272.20,272.69
306,2024/12/25 17:51:41.766,271.34,272.44,273.32,274.30,272.54,272.21,272.69
307,2024/12/25 17:51:43.533,271.30,272.47,273.35,274.28,272.56,272.24,272.72
308,2024/12/25 17:51:45.284,271.28,272.52,273.29,274.32,272.55,272.25,272.76
