序号,时间,温度CH1,温度CH2,温度CH3,温度CH4,温度CH5,温度CH6,温度CH7
96,2024/12/25 16:25:49.298,271.32,272.58,273.35,274.06,272.32,272.00,272.52
97,2024/12/25 16:25:51.070,271.36,272.57,273.34,274.09,272.38,272.02,272.52
98,2024/12/25 16:25:52.822,271.31,272.60,273.30,274.14,272.42,271.96,272.51
99,2024/12/25 16:25:54.590,271.25,272.58,273.36,274.14,272.40,271.97,272.55
100,2024/12/25 16:25:56.360,271.19,272.61,273.36,274.14,272.40,271.94,272.53
101,2024/12/25 16:25:58.128,271.18,272.58,273.38,274.15,272.38,271.94,272.54
102,2024/12/25 16:25:59.896,271.04,272.55,273.39,274.05,272.39,271.94,272.51
103,2024/12/25 16:26:01.651,271.06,272.55,273.39,274.06,272.34,271.99,272.54
104,2024/12/25 16:26:03.420,271.18,272.55,273.40,274.15,272.33,272.01,272.57
105,2024/12/25 16:26:05.187,271.41,272.58,273.36,274.16,272.38,272.01,272.58
106,2024/12/25 16:26:06.956,271.53,272.60,273.36,274.20,272.42,272.03,272.56
107,2024/12/25 16:26:08.727,271.62,272.59,273.34,274.19,272.45,272.13,272.57
108,2024/12/25 16:26:10.495,271.57,272.53,273.36,274.18,272.40,272.08,272.58
109,2024/12/25 16:26:12.247,271.47,272.55,273.41,274.19,272.37,272.08,272.58
110,2024/12/25 16:26:14.016,271.34,272.51,273.35,274.21,272.35,272.03,272.55
111,2024/12/25 16:26:15.784,271.28,272.53,273.32,274.10,272.36,272.03,272.65
112,2024/12/25 16:26:17.551,271.30,272.53,273.26,274.16,272.41,272.01,272.68
113,2024/12/25 16:26:18.208,271.20,272.56,273.29,274.19,272.40,272.03,272.67
114,2024/12/25 16:26:19.961,271.18,272.57,273.32,274.21,272.42,272.07,272.71
115,2024/12/25 16:26:21.730,271.18,272.62,273.32,274.25,272.44,272.05,272.63
116,2024/12/25 16:26:23.481,271.21,272.61,273.37,274.23,272.44,272.07,272.66
117,2024/12/25 16:26:25.251,271.22,272.56,273.38,274.27,272.43,272.11,272.65
118,2024/12/25 16:26:27.002,271.28,272.58,273.42,274.24,272.42,272.13,272.65
119,2024/12/25 16:26:28.755,271.37,272.52,273.41,274.23,272.46,272.16,272.63
120,2024/12/25 16:26:30.522,271.41,272.52,273.38,274.26,272.45,272.16,272.68
121,2024/12/25 16:26:32.275,271.47,272.56,273.33,274.21,272.45,272.16,272.66
122,2024/12/25 16:26:34.045,271.45,272.58,273.39,274.20,272.48,272.09,272.70
123,2024/12/25 16:26:35.797,271.43,272.59,273.41,274.21,272.49,272.14,272.63
124,2024/12/25 16:26:37.551,271.34,272.61,273.35,274.26,272.52,272.12,272.69
125,2024/12/25 16:26:39.320,271.34,272.58,273.39,274.28,272.51,272.12,272.68
126,2024/12/25 16:26:41.071,271.28,272.57,273.43,274.27,272.54,272.14,272.72
127,2024/12/25 16:26:42.825,271.29,272.55,273.37,274.27,272.50,272.12,272.70
128,2024/12/25 16:26:44.593,271.26,272.55,273.34,274.24,272.52,272.12,272.66
129,2024/12/25 16:26:46.345,271.26,272.53,273.35,274.23,272.51,272.09,272.69
130,2024/12/25 16:26:48.113,271.31,272.49,273.31,274.24,272.51,272.11,272.67
131,2024/12/25 16:26:49.866,271.32,272.54,273.32,274.29,272.47,272.11,272.65
132,2024/12/25 16:26:51.633,271.37,272.55,273.34,274.25,272.48,272.14,272.62
133,2024/12/25 16:26:53.386,271.30,272.53,273.34,274.25,272.43,272.09,272.64
134,2024/12/25 16:26:55.138,271.24,272.49,273.30,274.21,272.42,272.08,272.63
135,2024/12/25 16:26:56.907,271.20,272.47,273.30,274.22,272.43,272.08,272.65
136,2024/12/25 16:26:58.660,271.20,272.55,273.31,274.26,272.43,272.16,272.69
137,2024/12/25 16:27:00.427,271.20,272.56,273.36,274.32,272.45,272.20,272.66
138,2024/12/25 16:27:02.180,271.27,272.56,273.38,274.27,272.47,272.27,272.70
139,2024/12/25 16:27:03.934,271.34,272.58,273.30,274.28,272.48,272.21,272.72
140,2024/12/25 16:27:05.701,271.28,272.55,273.36,274.27,272.48,272.21,272.71
141,2024/12/25 16:27:07.455,271.28,272.56,273.32,274.25,272.50,272.20,272.68
142,2024/12/25 16:27:09.223,271.28,272.52,273.37,274.24,272.53,272.17,272.66
143,2024/12/25 16:27:10.975,271.34,272.50,273.39,274.24,272.50,272.18,272.68
144,2024/12/25 16:27:12.728,271.40,272.50,273.38,274.25,272.50,272.17,272.68
145,2024/12/25 16:27:14.498,271.41,272.53,273.38,274.33,272.50,272.17,272.72
146,2024/12/25 16:27:16.251,271.42,272.55,273.37,274.33,272.53,272.17,272.76
147,2024/12/25 16:27:18.003,271.42,272.55,273.37,274.32,272.54,272.17,272.75
148,2024/12/25 16:27:19.771,271.40,272.55,273.31,274.30,272.57,272.18,272.76
149,2024/12/25 16:27:21.523,271.35,272.59,273.31,274.32,272.58,272.20,272.70
150,2024/12/25 16:27:23.293,271.27,272.56,273.31,274.34,272.54,272.23,272.74
151,2024/12/25 16:27:25.046,271.18,272.55,273.33,274.35,272.51,272.28,272.77
152,2024/12/25 16:27:26.798,271.15,272.56,273.33,274.36,272.55,272.26,272.76
153,2024/12/25 16:27:28.566,271.21,272.56,273.31,274.37,272.58,272.30,272.78
154,2024/12/25 16:27:30.318,271.24,272.52,273.32,274.31,272.49,272.28,272.72
155,2024/12/25 16:27:32.085,271.36,272.53,273.35,274.28,272.56,272.29,272.67
156,2024/12/25 16:27:33.836,271.42,272.53,273.37,274.29,272.56,272.25,272.69
157,2024/12/25 16:27:35.605,271.45,272.55,273.36,274.29,272.55,272.22,272.66
158,2024/12/25 16:27:37.357,271.45,272.54,273.32,274.35,272.54,272.22,272.71
159,2024/12/25 16:27:39.110,271.37,272.56,273.32,274.33,272.53,272.23,272.72
160,2024/12/25 16:27:40.880,271.27,272.55,273.34,274.32,272.54,272.25,272.79
161,2024/12/25 16:27:42.631,271.15,272.55,273.35,274.33,272.54,272.27,272.75
162,2024/12/25 16:27:44.399,271.11,272.55,273.36,274.31,272.51,272.17,272.72
163,2024/12/25 16:27:46.152,271.18,272.57,273.31,274.36,272.52,272.19,272.75
164,2024/12/25 16:27:47.906,271.24,272.55,273.33,274.34,272.49,272.17,272.73
165,2024/12/25 16:27:49.675,271.28,272.52,273.34,274.33,272.54,272.16,272.73
166,2024/12/25 16:27:51.426,271.40,272.48,273.36,274.27,272.53,272.22,272.72
167,2024/12/25 16:27:53.194,271.50,272.47,273.32,274.26,272.56,272.28,272.73
168,2024/12/25 16:27:54.945,271.54,272.48,273.33,274.27,272.53,272.26,272.71
169,2024/12/25 16:27:56.697,271.51,272.55,273.36,274.28,272.51,272.23,272.74
170,2024/12/25 16:27:58.465,271.42,272.59,273.36,274.30,272.47,272.20,272.74
171,2024/12/25 16:28:00.218,271.32,272.60,273.36,274.35,272.44,272.17,272.73
172,2024/12/25 16:28:01.987,271.25,272.58,273.37,274.39,272.46,272.18,272.78
173,2024/12/25 16:28:03.741,271.22,272.60,273.37,274.35,272.53,272.19,272.75
174,2024/12/25 16:28:05.494,271.20,272.55,273.34,274.30,272.59,272.21,272.76
175,2024/12/25 16:28:07.265,271.26,272.53,273.39,274.31,272.59,272.28,272.77
176,2024/12/25 16:28:09.018,271.33,272.56,273.36,274.34,272.57,272.36,272.76
177,2024/12/25 16:28:10.770,271.33,272.54,273.36,274.34,272.53,272.33,272.75
178,2024/12/25 16:28:12.538,271.42,272.54,273.32,274.35,272.49,272.32,272.72
179,2024/12/25 16:28:14.290,271.41,272.59,273.30,274.37,272.52,272.29,272.74
180,2024/12/25 16:28:16.058,271.37,272.59,273.28,274.35,272.51,272.21,272.71
181,2024/12/25 16:28:17.811,271.25,272.59,273.25,274.32,272.56,272.18,272.73
182,2024/12/25 16:28:19.563,271.23,272.51,273.30,274.31,272.57,272.21,272.73
183,2024/12/25 16:28:21.331,271.25,272.55,273.32,274.31,272.56,272.21,272.73
184,2024/12/25 16:28:23.084,271.22,272.54,273.35,274.31,272.51,272.21,272.72
185,2024/12/25 16:28:24.852,271.31,272.54,273.32,274.28,272.51,272.22,272.72
186,2024/12/25 16:28:26.622,271.39,272.55,273.32,274.28,272.54,272.21,272.69
187,2024/12/25 16:28:28.359,271.41,272.51,273.31,274.31,272.51,272.20,272.73
188,2024/12/25 16:28:30.144,271.45,272.53,273.30,274.33,272.48,272.23,272.74
189,2024/12/25 16:28:31.898,271.36,272.50,273.30,274.34,272.50,272.22,272.75
190,2024/12/25 16:28:33.667,271.27,272.48,273.34,274.36,272.53,272.24,272.75
191,2024/12/25 16:28:35.418,271.16,272.52,273.35,274.33,272.55,272.26,272.74
192,2024/12/25 16:28:37.171,271.26,272.52,273.36,274.34,272.52,272.24,272.74
193,2024/12/25 16:28:38.941,271.33,272.48,273.34,274.31,272.53,272.26,272.72
194,2024/12/25 16:28:40.693,271.23,272.52,273.31,274.29,272.52,272.27,272.70
195,2024/12/25 16:28:42.445,271.17,272.52,273.35,274.34,272.55,272.28,272.76
196,2024/12/25 16:28:44.216,271.20,272.51,273.34,274.38,272.55,272.25,272.80
197,2024/12/25 16:28:45.968,271.25,272.54,273.34,274.37,272.57,272.24,272.79
198,2024/12/25 16:28:47.721,271.19,272.53,273.41,274.38,272.55,272.19,272.81
199,2024/12/25 16:28:49.489,271.29,272.56,273.41,274.42,272.58,272.22,272.78
200,2024/12/25 16:28:51.243,271.45,272.56,273.37,274.37,272.53,272.22,272.76
201,2024/12/25 16:28:52.998,271.53,272.56,273.38,274.33,272.51,272.20,272.70
202,2024/12/25 16:28:54.767,271.44,272.52,273.31,274.33,272.53,272.17,272.68
203,2024/12/25 16:28:56.524,271.36,272.53,273.29,274.28,272.54,272.16,272.71
204,2024/12/25 16:28:58.275,271.33,272.54,273.27,274.30,272.52,272.20,272.75
205,2024/12/25 16:29:00.042,271.30,272.54,273.29,274.34,272.50,272.27,272.77
206,2024/12/25 16:29:01.796,271.32,272.52,273.25,274.34,272.49,272.28,272.75
207,2024/12/25 16:29:03.563,271.34,272.47,273.28,274.34,272.50,272.31,272.72
208,2024/12/25 16:29:05.316,271.34,272.49,273.29,274.33,272.50,272.28,272.70
209,2024/12/25 16:29:07.070,271.34,272.54,273.30,274.30,272.53,272.30,272.72
210,2024/12/25 16:29:08.838,271.30,272.53,273.31,274.31,272.50,272.27,272.69
211,2024/12/25 16:29:10.592,271.32,272.53,273.31,274.32,272.53,272.26,272.72
212,2024/12/25 16:29:12.360,271.39,272.53,273.31,274.36,272.57,272.26,272.72
213,2024/12/25 16:29:14.112,271.44,272.49,273.29,274.33,272.57,272.23,272.74
214,2024/12/25 16:29:15.864,271.45,272.53,273.29,274.33,272.57,272.26,272.72
215,2024/12/25 16:29:17.631,271.42,272.49,273.29,274.38,272.54,272.26,272.71
216,2024/12/25 16:29:19.384,271.41,272.49,273.29,274.38,272.54,272.23,272.77
217,2024/12/25 16:29:21.152,271.36,272.51,273.28,274.29,272.60,272.25,272.81
218,2024/12/25 16:29:22.906,271.27,272.54,273.28,274.31,272.61,272.25,272.80
219,2024/12/25 16:29:24.659,271.18,272.54,273.28,274.30,272.55,272.26,272.74
220,2024/12/25 16:29:26.428,271.18,272.53,273.33,274.35,272.55,272.23,272.68
221,2024/12/25 16:29:28.183,271.16,272.48,273.34,274.33,272.51,272.28,272.73
222,2024/12/25 16:29:29.935,271.25,272.50,273.32,274.31,272.52,272.26,272.75
223,2024/12/25 16:29:31.704,271.34,272.51,273.32,274.34,272.52,272.29,272.77
224,2024/12/25 16:29:33.459,271.37,272.49,273.31,274.37,272.56,272.29,272.80
225,2024/12/25 16:29:35.211,271.43,272.50,273.31,274.34,272.56,272.22,272.80
226,2024/12/25 16:29:36.981,271.46,272.51,273.33,274.29,272.57,272.27,272.78
227,2024/12/25 16:29:38.732,271.50,272.54,273.31,274.33,272.52,272.23,272.69
228,2024/12/25 16:29:40.499,271.46,272.54,273.37,274.35,272.55,272.23,272.64
229,2024/12/25 16:29:42.253,271.43,272.52,273.32,274.33,272.51,272.26,272.72
230,2024/12/25 16:29:44.019,271.37,272.51,273.32,274.31,272.57,272.22,272.73
231,2024/12/25 16:29:45.771,271.29,272.51,273.29,274.31,272.53,272.24,272.74
232,2024/12/25 16:29:47.524,271.26,272.53,273.25,274.26,272.57,272.21,272.78
233,2024/12/25 16:29:49.294,271.17,272.49,273.28,274.38,272.51,272.21,272.77
234,2024/12/25 16:29:51.047,271.22,272.54,273.31,274.37,272.56,272.23,272.77
235,2024/12/25 16:29:52.799,271.29,272.52,273.28,274.34,272.56,272.25,272.74
236,2024/12/25 16:29:54.565,271.27,272.51,273.31,274.36,272.49,272.23,272.74
237,2024/12/25 16:29:56.321,271.37,272.52,273.29,274.38,272.47,272.28,272.70
238,2024/12/25 16:29:58.089,271.39,272.52,273.31,274.33,272.49,272.24,272.70
239,2024/12/25 16:29:59.841,271.44,272.54,273.32,274.32,272.53,272.24,272.66
240,2024/12/25 16:30:01.609,271.42,272.57,273.28,274.30,272.61,272.24,272.72
241,2024/12/25 16:30:03.361,271.41,272.59,273.30,274.36,272.59,272.22,272.80
242,2024/12/25 16:30:05.115,271.32,272.55,273.26,274.33,272.54,272.23,272.82
243,2024/12/25 16:30:06.882,271.29,272.48,273.27,274.31,272.56,272.23,272.76
244,2024/12/25 16:30:08.637,271.31,272.51,273.30,274.32,272.56,272.22,272.74
245,2024/12/25 16:30:10.402,271.28,272.48,273.28,274.35,272.54,272.22,272.72
246,2024/12/25 16:30:12.155,271.28,272.50,273.23,274.36,272.48,272.25,272.72
247,2024/12/25 16:30:13.907,271.31,272.52,273.29,274.35,272.47,272.25,272.72
248,2024/12/25 16:30:15.674,271.32,272.51,273.35,274.34,272.47,272.24,272.75
249,2024/12/25 16:30:17.426,271.31,272.47,273.36,274.33,272.54,272.26,272.72
250,2024/12/25 16:30:19.194,271.30,272.51,273.40,274.29,272.56,272.25,272.74
251,2024/12/25 16:30:20.947,271.28,272.48,273.34,274.33,272.54,272.22,272.76
252,2024/12/25 16:30:22.700,271.31,272.53,273.32,274.38,272.49,272.22,272.72
253,2024/12/25 16:30:24.471,271.37,272.56,273.31,274.35,272.52,272.29,272.71
254,2024/12/25 16:30:26.224,271.35,272.55,273.32,274.34,272.50,272.27,272.71
255,2024/12/25 16:30:27.991,271.33,272.56,273.36,274.37,272.54,272.23,272.70
256,2024/12/25 16:30:29.745,271.33,272.55,273.37,274.31,272.56,272.25,272.74
257,2024/12/25 16:30:31.496,271.31,272.51,273.34,274.31,272.57,272.24,272.73
258,2024/12/25 16:30:33.266,271.34,272.52,273.32,274.26,272.56,272.19,272.76
259,2024/12/25 16:30:35.020,271.32,272.51,273.34,274.32,272.56,272.19,272.75
260,2024/12/25 16:30:36.772,271.30,272.47,273.32,274.34,272.49,272.23,272.79
261,2024/12/25 16:30:38.540,271.35,272.47,273.32,274.31,272.48,272.26,272.77
262,2024/12/25 16:30:40.291,271.37,272.42,273.30,274.29,272.53,272.23,272.75
263,2024/12/25 16:30:42.059,271.32,272.47,273.31,274.31,272.52,272.28,272.73
264,2024/12/25 16:30:43.812,271.33,272.49,273.32,274.33,272.58,272.27,272.70
265,2024/12/25 16:30:45.580,271.33,272.48,273.33,274.37,272.52,272.22,272.70
266,2024/12/25 16:30:47.334,271.34,272.50,273.33,274.36,272.56,272.21,272.74
267,2024/12/25 16:30:49.089,271.29,272.54,273.31,274.38,272.50,272.24,272.75
268,2024/12/25 16:30:50.857,271.34,272.57,273.32,274.37,272.48,272.22,272.74
269,2024/12/25 16:30:52.617,271.33,272.55,273.31,274.36,272.52,272.25,272.71
270,2024/12/25 16:30:54.364,271.34,272.48,273.28,274.30,272.52,272.25,272.70
271,2024/12/25 16:30:56.131,271.39,272.48,273.30,274.27,272.53,272.26,272.65
272,2024/12/25 16:30:57.883,271.38,272.51,273.29,274.33,272.54,272.26,272.71
273,2024/12/25 16:30:59.650,271.37,272.51,273.30,274.33,272.57,272.22,272.71
274,2024/12/25 16:31:01.403,271.35,272.50,273.30,274.32,272.52,272.20,272.72
275,2024/12/25 16:31:03.155,271.29,272.50,273.26,274.39,272.49,272.22,272.75
276,2024/12/25 16:31:04.924,271.26,272.47,273.27,274.36,272.46,272.24,272.76
277,2024/12/25 16:31:06.676,271.26,272.48,273.25,274.36,272.47,272.26,272.72
278,2024/12/25 16:31:08.444,271.29,272.51,273.27,274.36,272.50,272.25,272.72
279,2024/12/25 16:31:10.199,271.32,272.51,273.25,274.33,272.51,272.22,272.77
280,2024/12/25 16:31:11.954,271.32,272.50,273.27,274.31,272.54,272.20,272.71
281,2024/12/25 16:31:13.707,271.35,272.54,273.32,274.36,272.56,272.21,272.71
282,2024/12/25 16:31:15.476,271.36,272.53,273.30,274.36,272.56,272.22,272.69
283,2024/12/25 16:31:17.244,271.38,272.55,273.32,274.33,272.56,272.25,272.73
284,2024/12/25 16:31:18.997,271.37,272.59,273.32,274.28,272.52,272.23,272.71
285,2024/12/25 16:31:20.764,271.33,272.57,273.34,274.31,272.51,272.23,272.72
286,2024/12/25 16:31:22.515,271.33,272.52,273.34,274.33,272.55,272.23,272.75
287,2024/12/25 16:31:24.283,271.35,272.46,273.28,274.31,272.52,272.25,272.76
288,2024/12/25 16:31:26.035,271.32,272.45,273.30,274.31,272.55,272.26,272.72
289,2024/12/25 16:31:27.788,271.26,272.47,273.36,274.34,272.54,272.23,272.74
290,2024/12/25 16:31:29.556,271.26,272.51,273.34,274.33,272.53,272.21,272.78
291,2024/12/25 16:31:31.311,271.27,272.49,273.32,274.29,272.49,272.28,272.75
292,2024/12/25 16:31:33.064,271.31,272.54,273.31,274.31,272.51,272.24,272.75
293,2024/12/25 16:31:34.831,271.34,272.49,273.34,274.31,272.49,272.24,272.78
294,2024/12/25 16:31:36.585,271.34,272.49,273.30,274.35,272.53,272.23,272.70
295,2024/12/25 16:31:38.353,271.33,272.49,273.31,274.36,272.50,272.22,272.70
296,2024/12/25 16:31:40.105,271.29,272.52,273.28,274.37,272.52,272.25,272.69
297,2024/12/25 16:31:41.859,271.29,272.52,273.31,274.32,272.45,272.24,272.72
298,2024/12/25 16:31:43.628,271.30,272.50,273.34,274.23,272.53,272.21,272.73
299,2024/12/25 16:31:45.383,271.31,272.50,273.37,274.26,272.56,272.21,272.73
300,2024/12/25 16:31:47.150,271.39,272.53,273.36,274.26,272.59,272.16,272.72
301,2024/12/25 16:31:48.902,271.38,272.49,273.29,274.38,272.54,272.19,272.75
302,2024/12/25 16:31:50.655,271.37,272.51,273.28,274.38,272.54,272.19,272.73
303,2024/12/25 16:31:52.422,271.36,272.52,273.32,274.35,272.46,272.20,272.67
304,2024/12/25 16:31:54.174,271.28,272.54,273.29,274.33,272.47,272.23,272.71
305,2024/12/25 16:31:55.942,271.30,272.52,273.27,274.33,272.47,272.27,272.69
306,2024/12/25 16:31:57.695,271.31,272.51,273.30,274.31,272.54,272.25,272.72
307,2024/12/25 16:31:59.450,271.30,272.50,273.31,274.32,272.59,272.29,272.72
308,2024/12/25 16:32:01.217,271.28,272.47,273.30,274.32,272.57,272.29,272.72
