序号,时间,温度CH1,温度CH2,温度CH3,温度CH4,温度CH5,温度CH6,温度CH7
308,2025/01/15 14:26:58.091,181.73,180.66,180.75,178.58,178.97,177.71,179.57
309,2025/01/15 14:26:59.860,181.54,180.47,180.56,178.36,178.78,177.47,179.40
310,2025/01/15 14:27:01.628,181.34,180.23,180.38,178.16,178.57,177.29,179.23
311,2025/01/15 14:27:03.395,181.14,180.04,180.17,177.98,178.44,177.09,179.01
312,2025/01/15 14:27:05.163,180.90,179.85,179.99,177.78,178.18,176.95,178.78
313,2025/01/15 14:27:06.916,180.71,179.64,179.80,177.59,177.97,176.79,178.64
314,2025/01/15 14:27:08.684,180.49,179.43,179.57,177.41,177.82,176.57,178.43
315,2025/01/15 14:27:10.453,180.30,179.27,179.38,177.23,177.65,176.36,178.24
316,2025/01/15 14:27:12.223,180.06,179.06,179.18,177.03,177.43,176.21,178.08
317,2025/01/15 14:27:13.989,179.90,178.82,178.99,176.86,177.23,176.02,177.89
318,2025/01/15 14:27:15.756,179.68,178.69,178.83,176.67,177.04,175.81,177.68
319,2025/01/15 14:27:17.526,179.47,178.49,178.60,176.45,176.88,175.66,177.49
320,2025/01/15 14:27:19.280,179.26,178.30,178.42,176.27,176.70,175.46,177.37
321,2025/01/15 14:27:21.049,179.09,178.10,178.21,176.10,176.53,175.30,177.17
322,2025/01/15 14:27:22.818,178.92,177.87,178.02,175.95,176.32,175.09,176.95
323,2025/01/15 14:27:24.585,178.66,177.72,177.84,175.74,176.16,174.91,176.75
324,2025/01/15 14:27:26.353,178.48,177.53,177.64,175.54,175.97,174.77,176.57
325,2025/01/15 14:27:28.123,178.29,177.33,177.45,175.32,175.77,174.58,176.40
326,2025/01/15 14:27:29.876,178.12,177.12,177.25,175.16,175.60,174.39,176.20
327,2025/01/15 14:27:31.643,177.92,176.92,177.07,174.97,175.41,174.21,175.98
328,2025/01/15 14:27:33.411,177.73,176.73,176.87,174.81,175.21,174.01,175.84
329,2025/01/15 14:27:35.180,177.51,176.54,176.72,174.65,175.05,173.87,175.65
330,2025/01/15 14:27:36.949,177.33,176.36,176.51,174.44,174.85,173.69,175.48
331,2025/01/15 14:27:38.717,177.13,176.17,176.32,174.26,174.68,173.49,175.27
332,2025/01/15 14:27:40.485,176.90,175.96,176.14,174.07,174.54,173.30,175.10
333,2025/01/15 14:27:42.237,176.70,175.79,175.94,173.90,174.34,173.16,174.92
334,2025/01/15 14:27:44.006,176.48,175.60,175.74,173.72,174.17,172.96,174.72
335,2025/01/15 14:27:45.776,176.32,175.41,175.60,173.55,173.97,172.77,174.56
336,2025/01/15 14:27:47.544,176.14,175.22,175.36,173.39,173.78,172.61,174.37
337,2025/01/15 14:27:49.313,175.91,175.02,175.19,173.20,173.62,172.49,174.21
338,2025/01/15 14:27:51.066,175.77,174.87,175.00,172.99,173.47,172.26,174.00
339,2025/01/15 14:27:52.834,175.58,174.65,174.83,172.79,173.28,172.11,173.87
340,2025/01/15 14:27:54.602,175.38,174.45,174.64,172.63,173.10,171.93,173.65
341,2025/01/15 14:27:56.370,175.18,174.31,174.47,172.43,172.91,171.78,173.47
342,2025/01/15 14:27:58.139,175.00,174.10,174.30,172.28,172.71,171.59,173.28
343,2025/01/15 14:27:59.910,174.83,173.90,174.11,172.09,172.56,171.42,173.10
344,2025/01/15 14:28:01.663,174.68,173.73,173.92,171.93,172.38,171.26,172.89
345,2025/01/15 14:28:03.431,174.48,173.52,173.74,171.75,172.21,171.10,172.72
346,2025/01/15 14:28:05.198,174.29,173.33,173.57,171.54,172.05,170.95,172.59
347,2025/01/15 14:28:06.967,174.11,173.18,173.38,171.36,171.86,170.76,172.41
348,2025/01/15 14:28:08.737,173.94,172.97,173.20,171.18,171.67,170.58,172.23
349,2025/01/15 14:28:10.506,173.72,172.82,173.01,171.03,171.52,170.37,172.07
350,2025/01/15 14:28:12.258,173.54,172.64,172.86,170.85,171.36,170.23,171.89
351,2025/01/15 14:28:14.026,173.33,172.48,172.69,170.68,171.17,170.07,171.68
352,2025/01/15 14:28:15.794,173.13,172.29,172.47,170.51,171.01,169.89,171.52
353,2025/01/15 14:28:17.562,172.98,172.09,172.31,170.34,170.83,169.71,171.35
354,2025/01/15 14:28:19.331,172.80,171.93,172.15,170.15,170.66,169.57,171.15
355,2025/01/15 14:28:21.099,172.62,171.75,171.96,170.00,170.47,169.39,171.01
356,2025/01/15 14:28:22.867,172.45,171.59,171.83,169.84,170.33,169.23,170.85
357,2025/01/15 14:28:24.634,172.29,171.37,171.62,169.65,170.16,169.08,170.65
358,2025/01/15 14:28:26.388,172.10,171.21,171.44,169.50,169.96,168.92,170.48
359,2025/01/15 14:28:28.155,171.92,171.03,171.25,169.32,169.80,168.74,170.32
360,2025/01/15 14:28:29.924,171.73,170.84,171.10,169.14,169.64,168.56,170.12
361,2025/01/15 14:28:31.691,171.52,170.70,170.92,168.94,169.49,168.41,169.97
362,2025/01/15 14:28:33.461,171.37,170.51,170.75,168.80,169.29,168.23,169.79
363,2025/01/15 14:28:35.229,171.20,170.32,170.57,168.63,169.15,168.05,169.62
364,2025/01/15 14:28:36.984,171.03,170.17,170.41,168.48,168.99,167.90,169.45
365,2025/01/15 14:28:38.753,170.81,169.99,170.23,168.30,168.80,167.76,169.31
366,2025/01/15 14:28:40.520,170.66,169.81,170.04,168.12,168.63,167.57,169.14
367,2025/01/15 14:28:42.287,170.52,169.63,169.89,167.97,168.49,167.39,168.94
368,2025/01/15 14:28:44.055,170.36,169.47,169.72,167.78,168.29,167.26,168.77
369,2025/01/15 14:28:45.824,170.19,169.28,169.53,167.62,168.14,167.10,168.58
370,2025/01/15 14:28:47.577,169.99,169.09,169.39,167.47,167.99,166.90,168.45
371,2025/01/15 14:28:49.344,169.77,168.93,169.23,167.31,167.82,166.75,168.26
372,2025/01/15 14:28:51.111,169.64,168.76,169.05,167.17,167.65,166.63,168.11
373,2025/01/15 14:28:52.878,169.47,168.59,168.87,166.96,167.51,166.48,167.94
374,2025/01/15 14:28:54.647,169.31,168.43,168.71,166.76,167.33,166.32,167.78
375,2025/01/15 14:28:56.415,169.11,168.27,168.55,166.63,167.17,166.14,167.61
376,2025/01/15 14:28:58.183,168.94,168.11,168.36,166.46,167.00,165.99,167.44
377,2025/01/15 14:28:59.951,168.80,167.94,168.21,166.32,166.83,165.81,167.29
378,2025/01/15 14:29:01.705,168.60,167.77,168.02,166.16,166.69,165.67,167.16
379,2025/01/15 14:29:03.472,168.41,167.57,167.86,166.00,166.54,165.47,166.95
380,2025/01/15 14:29:05.241,168.27,167.44,167.72,165.81,166.36,165.33,166.81
381,2025/01/15 14:29:07.010,168.12,167.24,167.52,165.66,166.20,165.18,166.62
382,2025/01/15 14:29:08.780,167.94,167.08,167.34,165.48,166.03,165.08,166.48
383,2025/01/15 14:29:10.547,167.77,166.93,167.22,165.31,165.86,164.92,166.32
384,2025/01/15 14:29:12.316,167.60,166.73,167.06,165.15,165.73,164.72,166.14
385,2025/01/15 14:29:14.068,167.40,166.57,166.89,164.97,165.56,164.55,165.97
386,2025/01/15 14:29:15.835,167.23,166.39,166.68,164.82,165.39,164.39,165.81
387,2025/01/15 14:29:17.604,167.11,166.26,166.52,164.67,165.24,164.24,165.63
388,2025/01/15 14:29:19.374,166.93,166.06,166.38,164.51,165.09,164.08,165.48
389,2025/01/15 14:29:21.141,166.75,165.88,166.23,164.33,164.91,163.92,165.29
390,2025/01/15 14:29:22.895,166.62,165.73,166.06,164.21,164.78,163.77,165.15
391,2025/01/15 14:29:24.663,166.44,165.58,165.89,164.05,164.63,163.60,164.98
392,2025/01/15 14:29:26.431,166.26,165.42,165.70,163.90,164.47,163.51,164.84
393,2025/01/15 14:29:28.201,166.11,165.26,165.57,163.72,164.30,163.34,164.69
394,2025/01/15 14:29:29.970,165.92,165.13,165.42,163.56,164.15,163.22,164.53
395,2025/01/15 14:29:31.738,165.75,164.93,165.26,163.42,163.96,163.06,164.40
396,2025/01/15 14:29:33.493,165.60,164.77,165.11,163.26,163.80,162.90,164.23
397,2025/01/15 14:29:35.263,165.42,164.63,164.96,163.07,163.66,162.73,164.06
398,2025/01/15 14:29:37.030,165.26,164.47,164.77,162.93,163.50,162.56,163.91
399,2025/01/15 14:29:38.799,165.10,164.29,164.63,162.80,163.30,162.40,163.68
400,2025/01/15 14:29:40.568,164.97,164.13,164.44,162.61,163.16,162.28,163.54
401,2025/01/15 14:29:42.337,164.81,163.98,164.30,162.46,163.04,162.11,163.40
402,2025/01/15 14:29:44.089,164.64,163.82,164.14,162.32,162.90,162.00,163.26
403,2025/01/15 14:29:45.858,164.50,163.68,163.99,162.17,162.73,161.78,163.12
404,2025/01/15 14:29:47.626,164.33,163.48,163.80,161.98,162.54,161.62,162.94
405,2025/01/15 14:29:49.395,164.15,163.34,163.65,161.84,162.39,161.49,162.79
406,2025/01/15 14:29:51.161,163.97,163.19,163.52,161.71,162.22,161.33,162.64
407,2025/01/15 14:29:52.931,163.81,163.01,163.37,161.57,162.12,161.19,162.49
408,2025/01/15 14:29:54.685,163.66,162.87,163.22,161.37,161.97,161.04,162.29
409,2025/01/15 14:29:56.454,163.52,162.72,163.06,161.27,161.81,160.86,162.14
410,2025/01/15 14:29:58.221,163.34,162.56,162.91,161.10,161.70,160.71,162.03
411,2025/01/15 14:29:59.989,163.17,162.37,162.74,160.93,161.51,160.59,161.86
412,2025/01/15 14:30:01.758,162.99,162.23,162.58,160.78,161.35,160.45,161.72
413,2025/01/15 14:30:03.527,162.87,162.11,162.41,160.62,161.20,160.30,161.58
414,2025/01/15 14:30:05.295,162.71,161.93,162.25,160.44,161.06,160.14,161.41
415,2025/01/15 14:30:07.049,162.54,161.77,162.09,160.30,160.90,159.97,161.26
416,2025/01/15 14:30:08.819,162.40,161.61,161.94,160.15,160.78,159.86,161.12
417,2025/01/15 14:30:10.588,162.25,161.50,161.79,159.98,160.61,159.69,160.96
418,2025/01/15 14:30:12.355,162.10,161.33,161.66,159.87,160.46,159.54,160.82
419,2025/01/15 14:30:14.123,161.93,161.14,161.50,159.72,160.30,159.39,160.66
420,2025/01/15 14:30:15.877,161.76,160.99,161.35,159.55,160.15,159.25,160.49
421,2025/01/15 14:30:17.645,161.65,160.84,161.21,159.41,160.02,159.11,160.31
422,2025/01/15 14:30:19.413,161.51,160.65,161.04,159.26,159.86,158.97,160.18
423,2025/01/15 14:30:21.182,161.30,160.55,160.90,159.11,159.70,158.82,160.03
424,2025/01/15 14:30:22.953,161.18,160.39,160.73,158.97,159.54,158.68,159.89
425,2025/01/15 14:30:24.720,161.02,160.23,160.60,158.81,159.43,158.55,159.73
426,2025/01/15 14:30:26.474,160.86,160.10,160.43,158.67,159.29,158.41,159.61
427,2025/01/15 14:30:28.243,160.70,159.93,160.28,158.53,159.16,158.29,159.44
428,2025/01/15 14:30:30.011,160.56,159.78,160.15,158.35,159.00,158.12,159.30
429,2025/01/15 14:30:31.780,160.43,159.65,159.99,158.23,158.85,157.98,159.15
430,2025/01/15 14:30:33.549,160.24,159.49,159.82,158.07,158.69,157.83,159.01
431,2025/01/15 14:30:35.304,160.08,159.32,159.70,157.94,158.53,157.69,158.85
432,2025/01/15 14:30:37.074,159.93,159.13,159.53,157.80,158.40,157.56,158.69
433,2025/01/15 14:30:38.843,159.78,159.02,159.43,157.62,158.25,157.41,158.54
434,2025/01/15 14:30:40.612,159.58,158.86,159.27,157.48,158.12,157.25,158.40
435,2025/01/15 14:30:42.372,159.50,158.71,159.09,157.33,157.96,157.13,158.24
436,2025/01/15 14:30:44.133,159.33,158.56,158.94,157.22,157.82,156.94,158.10
437,2025/01/15 14:30:45.901,159.18,158.41,158.80,157.07,157.67,156.82,157.96
438,2025/01/15 14:30:47.669,159.05,158.25,158.66,156.92,157.51,156.67,157.85
439,2025/01/15 14:30:49.437,158.89,158.12,158.55,156.80,157.38,156.55,157.70
440,2025/01/15 14:30:51.207,158.73,158.00,158.41,156.65,157.23,156.40,157.57
441,2025/01/15 14:30:52.976,158.57,157.80,158.21,156.45,157.08,156.27,157.39
442,2025/01/15 14:30:54.727,158.40,157.67,158.08,156.35,156.96,156.14,157.24
443,2025/01/15 14:30:56.497,158.30,157.53,157.94,156.19,156.81,155.98,157.13
444,2025/01/15 14:30:58.266,158.14,157.38,157.79,156.04,156.68,155.87,156.95
445,2025/01/15 14:31:00.035,158.00,157.22,157.64,155.89,156.53,155.67,156.80
446,2025/01/15 14:31:01.804,157.86,157.07,157.49,155.75,156.41,155.52,156.67
447,2025/01/15 14:31:03.557,157.73,156.96,157.36,155.61,156.26,155.40,156.55
448,2025/01/15 14:31:05.326,157.57,156.78,157.20,155.48,156.11,155.30,156.37
449,2025/01/15 14:31:07.095,157.43,156.64,157.06,155.33,155.99,155.15,156.23
450,2025/01/15 14:31:08.863,157.28,156.48,156.92,155.20,155.80,155.02,156.09
451,2025/01/15 14:31:10.630,157.13,156.37,156.78,155.02,155.68,154.84,155.95
452,2025/01/15 14:31:12.399,156.98,156.24,156.61,154.89,155.52,154.72,155.81
453,2025/01/15 14:31:14.167,156.84,156.05,156.49,154.79,155.37,154.56,155.66
454,2025/01/15 14:31:15.921,156.68,155.93,156.34,154.65,155.24,154.47,155.52
455,2025/01/15 14:31:17.690,156.54,155.79,156.21,154.51,155.12,154.34,155.38
456,2025/01/15 14:31:19.456,156.38,155.66,156.08,154.38,154.97,154.19,155.27
457,2025/01/15 14:31:21.226,156.27,155.49,155.94,154.25,154.82,154.05,155.12
458,2025/01/15 14:31:22.994,156.14,155.36,155.78,154.05,154.68,153.88,154.96
459,2025/01/15 14:31:24.749,155.97,155.20,155.66,153.90,154.54,153.75,154.83
460,2025/01/15 14:31:26.518,155.85,155.07,155.49,153.78,154.44,153.62,154.70
461,2025/01/15 14:31:28.284,155.72,154.93,155.35,153.68,154.31,153.49,154.57
462,2025/01/15 14:31:30.052,155.57,154.79,155.21,153.52,154.10,153.36,154.41
463,2025/01/15 14:31:31.820,155.39,154.66,155.07,153.39,153.99,153.23,154.27
464,2025/01/15 14:31:33.587,155.32,154.52,154.94,153.21,153.85,153.10,154.14
465,2025/01/15 14:31:35.356,155.14,154.33,154.79,153.09,153.72,152.97,153.99
466,2025/01/15 14:31:37.126,155.00,154.23,154.66,152.95,153.59,152.84,153.86
467,2025/01/15 14:31:38.880,154.84,154.08,154.51,152.86,153.46,152.67,153.70
468,2025/01/15 14:31:40.648,154.66,153.95,154.36,152.74,153.34,152.54,153.58
469,2025/01/15 14:31:42.416,154.54,153.84,154.25,152.57,153.18,152.41,153.43
470,2025/01/15 14:31:44.184,154.43,153.71,154.11,152.41,153.03,152.27,153.31
471,2025/01/15 14:31:45.954,154.26,153.55,153.96,152.32,152.90,152.15,153.16
472,2025/01/15 14:31:47.709,154.12,153.40,153.83,152.19,152.76,152.00,153.02
473,2025/01/15 14:31:49.480,154.01,153.27,153.69,152.02,152.64,151.87,152.91
474,2025/01/15 14:31:51.250,153.82,153.14,153.54,151.90,152.50,151.70,152.77
475,2025/01/15 14:31:53.007,153.71,153.03,153.39,151.77,152.35,151.59,152.63
476,2025/01/15 14:31:54.780,153.54,152.90,153.25,151.62,152.23,151.46,152.46
477,2025/01/15 14:31:56.550,153.39,152.73,153.14,151.51,152.10,151.32,152.36
478,2025/01/15 14:31:58.303,153.26,152.60,153.01,151.37,151.97,151.19,152.24
479,2025/01/15 14:32:00.075,153.13,152.43,152.87,151.25,151.85,151.09,152.09
480,2025/01/15 14:32:01.847,153.01,152.30,152.71,151.17,151.70,150.96,151.96
481,2025/01/15 14:32:03.601,152.89,152.17,152.58,151.16,151.56,150.87,151.83
482,2025/01/15 14:32:05.371,152.75,152.03,152.44,151.14,151.42,150.73,151.69
483,2025/01/15 14:32:07.140,152.62,151.90,152.34,151.13,151.28,150.57,151.55
484,2025/01/15 14:32:08.910,152.48,151.80,152.18,151.06,151.17,150.44,151.44
485,2025/01/15 14:32:10.663,152.34,151.66,152.03,151.11,151.05,150.26,151.30
486,2025/01/15 14:32:12.431,152.19,151.56,151.89,151.15,150.90,150.13,151.17
487,2025/01/15 14:32:14.200,152.08,151.47,151.77,151.15,150.77,150.01,151.03
488,2025/01/15 14:32:15.968,151.91,151.37,151.64,151.14,150.68,149.92,150.93
489,2025/01/15 14:32:17.736,151.77,151.33,151.49,151.12,150.64,149.73,150.85
490,2025/01/15 14:32:19.505,151.65,151.21,151.37,151.09,150.62,149.63,150.80
491,2025/01/15 14:32:21.275,151.52,151.12,151.24,151.12,150.60,149.54,150.79
492,2025/01/15 14:32:23.027,151.39,151.05,151.12,151.13,150.59,149.53,150.79
493,2025/01/15 14:32:24.795,151.27,150.94,150.99,151.10,150.57,149.51,150.76
494,2025/01/15 14:32:26.564,151.12,150.82,150.87,151.13,150.58,149.48,150.79
495,2025/01/15 14:32:28.331,150.99,150.78,150.77,151.18,150.60,149.48,150.78
496,2025/01/15 14:32:30.100,150.87,150.74,150.67,151.12,150.60,149.49,150.82
497,2025/01/15 14:32:31.868,150.73,150.67,150.64,151.13,150.59,149.50,150.83
498,2025/01/15 14:32:33.624,150.59,150.64,150.62,151.13,150.64,149.54,150.85
499,2025/01/15 14:32:35.393,150.50,150.67,150.63,151.15,150.65,149.56,150.83
500,2025/01/15 14:32:37.163,150.47,150.69,150.64,151.17,150.66,149.52,150.81
501,2025/01/15 14:32:38.931,150.42,150.71,150.64,151.18,150.67,149.51,150.80
502,2025/01/15 14:32:40.700,150.48,150.68,150.68,151.15,150.68,149.48,150.81
503,2025/01/15 14:32:42.454,150.51,150.67,150.68,151.19,150.68,149.51,150.80
504,2025/01/15 14:32:44.222,150.55,150.70,150.66,151.19,150.67,149.54,150.87
505,2025/01/15 14:32:45.992,150.61,150.71,150.70,151.21,150.66,149.57,150.91
506,2025/01/15 14:32:47.761,150.64,150.73,150.72,151.22,150.71,149.58,150.92
507,2025/01/15 14:32:49.530,150.59,150.73,150.71,151.21,150.72,149.58,150.91
508,2025/01/15 14:32:51.282,150.54,150.74,150.73,151.21,150.70,149.57,150.92
509,2025/01/15 14:32:53.052,150.53,150.73,150.71,151.22,150.73,149.61,150.94
510,2025/01/15 14:32:54.820,150.52,150.71,150.74,151.25,150.70,149.64,150.94
511,2025/01/15 14:32:56.590,150.50,150.72,150.73,151.26,150.72,149.63,150.95
512,2025/01/15 14:32:58.359,150.53,150.73,150.72,151.25,150.72,149.65,150.91
513,2025/01/15 14:33:00.114,150.58,150.77,150.73,151.25,150.72,149.64,150.90
514,2025/01/15 14:33:01.885,150.57,150.75,150.77,151.23,150.75,149.66,150.91
515,2025/01/15 14:33:03.655,150.59,150.76,150.78,151.24,150.75,149.69,150.96
516,2025/01/15 14:33:05.410,150.59,150.74,150.79,151.27,150.78,149.69,150.99
517,2025/01/15 14:33:07.179,150.63,150.76,150.82,151.31,150.79,149.71,150.96
518,2025/01/15 14:33:08.948,150.61,150.80,150.82,151.28,150.77,149.69,150.97
519,2025/01/15 14:33:10.717,150.62,150.78,150.83,151.29,150.77,149.71,151.00
520,2025/01/15 14:33:12.487,150.61,150.80,150.79,151.31,150.78,149.71,151.02
521,2025/01/15 14:33:14.241,150.59,150.78,150.79,151.30,150.80,149.73,151.00
522,2025/01/15 14:33:16.011,150.62,150.78,150.78,151.32,150.80,149.69,150.97
523,2025/01/15 14:33:17.779,150.62,150.81,150.80,151.28,150.80,149.65,150.95
524,2025/01/15 14:33:19.549,150.62,150.81,150.80,151.28,150.78,149.64,150.97
525,2025/01/15 14:33:21.303,150.62,150.76,150.79,151.29,150.79,149.69,150.97
526,2025/01/15 14:33:23.071,150.65,150.80,150.82,151.32,150.83,149.71,150.99
527,2025/01/15 14:33:24.840,150.64,150.80,150.85,151.29,150.83,149.71,151.02
528,2025/01/15 14:33:26.609,150.65,150.80,150.83,151.30,150.83,149.73,151.05
529,2025/01/15 14:33:28.378,150.65,150.81,150.89,151.34,150.83,149.76,151.04
530,2025/01/15 14:33:30.147,150.61,150.82,150.89,151.37,150.83,149.75,151.06
531,2025/01/15 14:33:31.900,150.63,150.84,150.88,151.37,150.83,149.73,151.02
532,2025/01/15 14:33:33.668,150.69,150.85,150.83,151.35,150.86,149.76,151.02
533,2025/01/15 14:33:35.437,150.67,150.84,150.84,151.31,150.83,149.76,151.02
534,2025/01/15 14:33:37.206,150.66,150.86,150.85,151.31,150.81,149.78,151.05
535,2025/01/15 14:33:38.977,150.64,150.84,150.87,151.32,150.83,149.73,151.08
536,2025/01/15 14:33:40.729,150.64,150.82,150.88,151.33,150.82,149.71,151.06
537,2025/01/15 14:33:42.498,150.64,150.83,150.85,151.34,150.86,149.72,151.04
538,2025/01/15 14:33:44.266,150.65,150.84,150.82,151.36,150.81,149.74,151.02
539,2025/01/15 14:33:46.034,150.65,150.80,150.78,151.36,150.82,149.73,151.03
540,2025/01/15 14:33:46.691,150.61,150.79,150.81,151.35,150.83,149.75,151.02
541,2025/01/15 14:33:48.445,150.63,150.76,150.83,151.35,150.81,149.74,151.01
542,2025/01/15 14:33:50.213,150.62,150.75,150.84,151.35,150.82,149.74,151.02
543,2025/01/15 14:33:51.965,150.60,150.81,150.85,151.35,150.89,149.74,151.07
544,2025/01/15 14:33:53.718,150.66,150.86,150.85,151.37,150.89,149.76,151.07
545,2025/01/15 14:33:55.487,150.70,150.90,150.89,151.39,150.91,149.76,151.13
546,2025/01/15 14:33:57.239,150.72,150.89,150.90,151.40,150.87,149.80,151.07
547,2025/01/15 14:33:59.008,150.73,150.89,150.93,151.41,150.89,149.81,151.06
548,2025/01/15 14:34:00.761,150.70,150.85,150.92,151.42,150.91,149.78,151.07
549,2025/01/15 14:34:02.514,150.71,150.87,150.91,151.40,150.93,149.76,151.07
550,2025/01/15 14:34:04.283,150.68,150.86,150.90,151.38,150.91,149.77,151.08
551,2025/01/15 14:34:06.035,150.67,150.87,150.90,151.38,150.88,149.78,151.12
552,2025/01/15 14:34:07.789,150.67,150.86,150.90,151.36,150.89,149.80,151.10
553,2025/01/15 14:34:09.557,150.69,150.90,150.94,151.36,150.89,149.78,151.10
554,2025/01/15 14:34:11.310,150.67,150.87,150.94,151.37,150.86,149.82,151.07
555,2025/01/15 14:34:13.078,150.69,150.88,150.93,151.41,150.87,149.81,151.09
556,2025/01/15 14:34:14.830,150.73,150.86,150.92,151.37,150.85,149.74,151.08
557,2025/01/15 14:34:16.599,150.74,150.85,150.89,151.40,150.87,149.76,151.09
558,2025/01/15 14:34:18.350,150.72,150.87,150.91,151.40,150.87,149.77,151.06
559,2025/01/15 14:34:20.104,150.71,150.86,150.92,151.41,150.91,149.78,151.13
560,2025/01/15 14:34:21.875,150.73,150.86,150.87,151.38,150.93,149.80,151.13
561,2025/01/15 14:34:23.629,150.71,150.85,150.91,151.36,150.91,149.79,151.11
562,2025/01/15 14:34:25.382,150.73,150.89,150.93,151.39,150.90,149.81,151.09
563,2025/01/15 14:34:27.152,150.71,150.91,150.94,151.43,150.90,149.82,151.10
564,2025/01/15 14:34:28.906,150.72,150.89,150.90,151.43,150.90,149.80,151.11
565,2025/01/15 14:34:30.660,150.74,150.83,150.91,151.41,150.93,149.81,151.10
566,2025/01/15 14:34:32.414,150.75,150.85,150.93,151.40,150.89,149.82,151.07
567,2025/01/15 14:34:34.185,150.74,150.88,150.94,151.41,150.89,149.80,151.10
568,2025/01/15 14:34:35.937,150.75,150.91,150.94,151.39,150.87,149.80,151.14
569,2025/01/15 14:34:37.691,150.71,150.87,150.95,151.41,150.93,149.78,151.17
570,2025/01/15 14:34:39.459,150.72,150.86,150.91,151.36,150.95,149.81,151.16
571,2025/01/15 14:34:41.212,150.74,150.88,150.91,151.37,150.95,149.79,151.14
572,2025/01/15 14:34:42.980,150.75,150.87,150.94,151.36,150.94,149.79,151.11
573,2025/01/15 14:34:44.733,150.74,150.87,150.95,151.38,150.89,149.78,151.11
574,2025/01/15 14:34:46.486,150.73,150.89,150.96,151.44,150.88,149.79,151.12
575,2025/01/15 14:34:48.254,150.76,150.91,150.94,151.42,150.87,149.78,151.11
576,2025/01/15 14:34:50.007,150.75,150.92,150.94,151.40,150.90,149.79,151.11
577,2025/01/15 14:34:51.775,150.76,150.92,150.91,151.43,150.90,149.81,151.07
578,2025/01/15 14:34:53.527,150.73,150.88,150.92,151.45,150.93,149.84,151.09
579,2025/01/15 14:34:55.282,150.71,150.86,150.95,151.43,150.92,149.82,151.11
580,2025/01/15 14:34:57.051,150.71,150.82,150.99,151.44,150.91,149.82,151.13
581,2025/01/15 14:34:58.806,150.74,150.83,150.96,151.39,150.92,149.83,151.11
582,2025/01/15 14:35:00.561,150.73,150.85,150.92,151.38,150.91,149.80,151.11
583,2025/01/15 14:35:02.330,150.74,150.86,150.91,151.42,150.91,149.82,151.11
584,2025/01/15 14:35:04.085,150.72,150.87,150.92,151.42,150.96,149.84,151.10
585,2025/01/15 14:35:05.840,150.76,150.89,150.92,151.44,150.95,149.84,151.11
586,2025/01/15 14:35:07.592,150.77,150.97,150.93,151.44,150.94,149.86,151.13
587,2025/01/15 14:35:09.361,150.76,150.92,150.94,151.39,150.93,149.85,151.10
588,2025/01/15 14:35:11.115,150.77,150.88,150.94,151.37,150.91,149.79,151.10
589,2025/01/15 14:35:12.870,150.77,150.88,150.91,151.38,150.87,149.77,151.08
590,2025/01/15 14:35:14.640,150.75,150.84,150.90,151.42,150.91,149.82,151.06
591,2025/01/15 14:35:16.392,150.72,150.87,150.92,151.45,150.89,149.76,151.07
592,2025/01/15 14:35:18.146,150.70,150.87,150.93,151.42,150.89,149.79,151.10
593,2025/01/15 14:35:19.914,150.71,150.87,150.92,151.41,150.92,149.82,151.09
594,2025/01/15 14:35:21.666,150.72,150.90,150.96,151.39,150.91,149.82,151.11
595,2025/01/15 14:35:23.435,150.73,150.87,150.95,151.35,150.90,149.83,151.16
596,2025/01/15 14:35:25.188,150.73,150.88,150.95,151.44,150.92,149.81,151.17
597,2025/01/15 14:35:26.943,150.76,150.88,150.90,151.47,150.94,149.80,151.13
598,2025/01/15 14:35:28.713,150.74,150.90,150.92,151.46,150.93,149.82,151.12
599,2025/01/15 14:35:30.466,150.77,150.90,150.96,151.45,150.94,149.80,151.10
600,2025/01/15 14:35:32.219,150.79,150.91,150.95,151.41,150.94,149.80,151.09
601,2025/01/15 14:35:33.987,150.75,150.91,150.94,151.40,150.94,149.84,151.12
602,2025/01/15 14:35:35.739,150.72,150.90,150.96,151.43,150.92,149.87,151.11
603,2025/01/15 14:35:37.508,150.71,150.89,150.94,151.44,150.90,149.87,151.13
604,2025/01/15 14:35:39.261,150.73,150.87,150.96,151.43,150.90,149.85,151.12
605,2025/01/15 14:35:41.013,150.77,150.85,150.93,151.41,150.92,149.83,151.13
606,2025/01/15 14:35:42.780,150.77,150.88,150.93,151.42,150.97,149.81,151.13
607,2025/01/15 14:35:44.535,150.74,150.89,150.91,151.42,150.96,149.80,151.11
608,2025/01/15 14:35:46.303,150.71,150.88,150.92,151.41,150.95,149.80,151.09
609,2025/01/15 14:35:48.057,150.71,150.90,150.92,151.45,150.92,149.80,151.12
610,2025/01/15 14:35:49.812,150.75,150.88,150.95,151.42,150.91,149.84,151.10
611,2025/01/15 14:35:51.579,150.78,150.90,150.95,151.43,150.97,149.82,151.14
612,2025/01/15 14:35:53.332,150.80,150.90,150.93,151.44,150.97,149.86,151.15
613,2025/01/15 14:35:55.086,150.85,150.87,150.96,151.46,150.94,149.85,151.14
614,2025/01/15 14:35:56.856,150.83,150.87,150.96,151.44,150.89,149.84,151.11
615,2025/01/15 14:35:58.607,150.81,150.89,150.95,151.45,150.85,149.81,151.11
616,2025/01/15 14:36:00.369,150.78,150.89,150.95,151.42,150.90,149.79,151.08
617,2025/01/15 14:36:02.131,150.72,150.89,150.94,151.37,150.90,149.77,151.10
