序号,时间,温度CH1,温度CH2,温度CH3,温度CH4,温度CH5,温度CH6,温度CH7,温度CH8,温度CH9,温度CH10,温度CH11,温度CH12,温度CH13,温度CH14,温度CH15,温度CH16,温度CH17,温度CH18,温度CH19,温度CH20,温度CH21,温度CH22,温度CH23,温度CH24,温度CH25,温度CH26,温度CH27,温度CH28,温度CH29,温度CH30,温度CH31,温度CH32,温度CH33,温度CH34
11,2024/08/23 09:25:34.624,26.40,26.39,26.39,26.38,26.39,26.39,26.40,26.41,26.39,26.39,26.38,26.38,26.39,26.39,26.41,26.41,26.42,26.40,26.39,26.40,26.39,26.38,26.37,26.39,26.40,26.39,26.40,26.42,26.42,26.42,26.41,26.39,26.40,26.41
12,2024/08/23 09:25:35.625,26.40,26.39,26.40,26.38,26.39,26.40,26.40,26.41,26.40,26.40,26.38,26.37,26.39,26.40,26.41,26.41,26.41,26.40,26.39,26.40,26.38,26.37,26.38,26.40,26.40,26.39,26.39,26.42,26.42,26.42,26.41,26.40,26.41,26.40
13,2024/08/23 09:25:36.623,26.40,26.39,26.38,26.39,26.38,26.40,26.41,26.41,26.40,26.39,26.39,26.38,26.40,26.39,26.41,26.41,26.41,26.40,26.39,26.40,26.38,26.37,26.37,26.39,26.40,26.39,26.40,26.41,26.42,26.41,26.41,26.41,26.40,26.40
14,2024/08/23 09:25:37.622,26.40,26.39,26.39,26.39,26.39,26.40,26.40,26.42,26.40,26.39,26.39,26.38,26.38,26.40,26.41,26.41,26.42,26.40,26.39,26.40,26.39,26.37,26.38,26.39,26.39,26.39,26.40,26.43,26.43,26.42,26.41,26.41,26.41,26.40
15,2024/08/23 09:25:38.613,26.40,26.39,26.38,26.39,26.38,26.40,26.41,26.41,26.40,26.39,26.39,26.39,26.39,26.39,26.41,26.40,26.41,26.40,26.39,26.40,26.38,26.38,26.38,26.39,26.39,26.40,26.40,26.42,26.43,26.42,26.41,26.40,26.42,26.40
16,2024/08/23 09:25:39.620,26.41,26.40,26.39,26.39,26.38,26.40,26.40,26.42,26.39,26.40,26.40,26.39,26.38,26.39,26.41,26.41,26.41,26.40,26.40,26.40,26.39,26.37,26.38,26.39,26.39,26.39,26.40,26.42,26.42,26.42,26.41,26.42,26.41,26.40
17,2024/08/23 09:25:40.616,26.39,26.39,26.40,26.39,26.38,26.39,26.40,26.41,26.40,26.39,26.40,26.38,26.39,26.40,26.40,26.41,26.41,26.40,26.40,26.40,26.38,26.37,26.38,26.38,26.39,26.39,26.39,26.42,26.42,26.42,26.40,26.41,26.40,26.41
18,2024/08/23 09:25:41.619,26.40,26.39,26.39,26.39,26.39,26.39,26.41,26.40,26.39,26.40,26.39,26.38,26.39,26.38,26.41,26.41,26.42,26.40,26.40,26.40,26.38,26.37,26.36,26.38,26.39,26.39,26.39,26.42,26.42,26.42,26.41,26.41,26.41,26.40
19,2024/08/23 09:25:42.615,26.40,26.40,26.38,26.39,26.39,26.40,26.40,26.41,26.39,26.39,26.38,26.38,26.37,26.39,26.41,26.41,26.42,26.41,26.40,26.39,26.38,26.37,26.38,26.39,26.38,26.39,26.40,26.42,26.42,26.42,26.41,26.41,26.42,26.41
20,2024/08/23 09:25:43.628,26.40,26.39,26.39,26.39,26.38,26.40,26.40,26.41,26.40,26.39,26.38,26.38,26.38,26.38,26.40,26.41,26.42,26.40,26.40,26.40,26.37,26.36,26.36,26.38,26.39,26.39,26.39,26.42,26.42,26.41,26.41,26.41,26.41,26.40
21,2024/08/23 09:25:44.625,26.39,26.38,26.38,26.38,26.37,26.39,26.40,26.40,26.38,26.38,26.38,26.37,26.37,26.38,26.41,26.41,26.41,26.40,26.39,26.39,26.36,26.36,26.36,26.37,26.39,26.38,26.39,26.41,26.42,26.41,26.41,26.41,26.42,26.39
22,2024/08/23 09:25:45.615,26.40,26.39,26.39,26.38,26.38,26.39,26.40,26.41,26.39,26.39,26.38,26.37,26.37,26.38,26.39,26.41,26.42,26.41,26.39,26.38,26.36,26.35,26.36,26.37,26.39,26.38,26.39,26.40,26.42,26.42,26.41,26.41,26.42,26.40
23,2024/08/23 09:25:46.631,26.39,26.39,26.38,26.37,26.37,26.39,26.40,26.41,26.40,26.39,26.37,26.37,26.37,26.38,26.41,26.40,26.41,26.40,26.38,26.38,26.36,26.36,26.35,26.37,26.38,26.38,26.38,26.41,26.42,26.41,26.40,26.40,26.41,26.41
24,2024/08/23 09:25:47.641,26.39,26.38,26.38,26.38,26.37,26.40,26.40,26.41,26.38,26.39,26.38,26.36,26.36,26.38,26.40,26.40,26.42,26.40,26.39,26.39,26.36,26.36,26.36,26.37,26.38,26.39,26.39,26.41,26.41,26.41,26.41,26.41,26.40,26.40
25,2024/08/23 09:25:48.640,26.40,26.39,26.38,26.38,26.38,26.40,26.39,26.41,26.39,26.39,26.37,26.38,26.36,26.38,26.40,26.41,26.41,26.39,26.39,26.38,26.35,26.35,26.35,26.37,26.38,26.37,26.39,26.40,26.41,26.42,26.40,26.41,26.41,26.41
26,2024/08/23 09:25:49.644,26.39,26.38,26.38,26.37,26.38,26.39,26.40,26.41,26.39,26.38,26.38,26.37,26.38,26.38,26.40,26.41,26.41,26.39,26.38,26.37,26.36,26.35,26.36,26.37,26.39,26.38,26.39,26.41,26.42,26.40,26.40,26.40,26.41,26.40
27,2024/08/23 09:25:50.644,26.40,26.39,26.37,26.38,26.37,26.39,26.40,26.41,26.39,26.38,26.37,26.37,26.37,26.39,26.41,26.41,26.41,26.40,26.38,26.37,26.36,26.36,26.37,26.37,26.39,26.39,26.39,26.41,26.41,26.41,26.40,26.40,26.40,26.40
28,2024/08/23 09:25:51.632,26.39,26.38,26.39,26.38,26.37,26.40,26.39,26.41,26.38,26.39,26.37,26.37,26.38,26.38,26.40,26.41,26.42,26.39,26.39,26.37,26.37,26.35,26.36,26.38,26.39,26.38,26.39,26.41,26.42,26.41,26.40,26.41,26.39,26.40
29,2024/08/23 09:25:52.630,26.40,26.38,26.39,26.38,26.39,26.40,26.40,26.40,26.39,26.38,26.37,26.37,26.37,26.38,26.40,26.40,26.41,26.39,26.38,26.38,26.37,26.35,26.37,26.38,26.38,26.38,26.39,26.41,26.42,26.41,26.41,26.40,26.40,26.40
30,2024/08/23 09:25:53.642,26.40,26.38,26.39,26.38,26.38,26.40,26.41,26.40,26.39,26.37,26.37,26.38,26.38,26.39,26.41,26.41,26.41,26.40,26.38,26.37,26.36,26.35,26.37,26.36,26.38,26.38,26.40,26.41,26.41,26.41,26.41,26.40,26.40,26.39
31,2024/08/23 09:25:54.642,26.39,26.39,26.38,26.37,26.37,26.39,26.40,26.41,26.39,26.39,26.38,26.37,26.37,26.39,26.41,26.40,26.41,26.40,26.38,26.38,26.36,26.36,26.36,26.38,26.38,26.38,26.39,26.42,26.41,26.41,26.40,26.39,26.41,26.39
32,2024/08/23 09:25:55.642,26.39,26.38,26.38,26.38,26.38,26.40,26.40,26.40,26.39,26.38,26.38,26.37,26.38,26.38,26.40,26.41,26.41,26.39,26.38,26.38,26.37,26.36,26.36,26.38,26.39,26.39,26.39,26.42,26.42,26.41,26.40,26.39,26.40,26.40
33,2024/08/23 09:25:56.641,26.40,26.38,26.37,26.38,26.38,26.40,26.40,26.40,26.39,26.38,26.39,26.38,26.37,26.38,26.39,26.40,26.42,26.39,26.40,26.38,26.36,26.35,26.35,26.37,26.38,26.39,26.39,26.42,26.43,26.41,26.40,26.40,26.40,26.40
34,2024/08/23 09:25:57.639,26.39,26.37,26.38,26.39,26.38,26.40,26.40,26.40,26.38,26.39,26.37,26.36,26.38,26.39,26.40,26.41,26.41,26.40,26.39,26.37,26.36,26.36,26.36,26.38,26.38,26.38,26.39,26.41,26.42,26.42,26.40,26.40,26.41,26.40
35,2024/08/23 09:25:58.633,26.39,26.39,26.38,26.38,26.38,26.39,26.40,26.41,26.39,26.39,26.38,26.37,26.37,26.38,26.40,26.40,26.41,26.40,26.40,26.37,26.37,26.35,26.37,26.38,26.38,26.38,26.39,26.41,26.41,26.41,26.40,26.40,26.41,26.40
36,2024/08/23 09:25:59.632,26.39,26.39,26.38,26.38,26.38,26.39,26.39,26.40,26.39,26.39,26.38,26.37,26.38,26.38,26.40,26.40,26.40,26.40,26.39,26.38,26.38,26.36,26.37,26.37,26.39,26.37,26.39,26.41,26.41,26.41,26.40,26.40,26.41,26.41
37,2024/08/23 09:26:00.640,26.39,26.39,26.38,26.38,26.38,26.39,26.39,26.40,26.38,26.38,26.38,26.37,26.38,26.38,26.39,26.40,26.40,26.39,26.39,26.38,26.37,26.36,26.37,26.37,26.39,26.38,26.39,26.40,26.42,26.40,26.41,26.40,26.41,26.40
38,2024/08/23 09:26:01.631,26.39,26.37,26.38,26.38,26.37,26.39,26.38,26.41,26.39,26.39,26.38,26.37,26.37,26.39,26.39,26.40,26.41,26.40,26.39,26.38,26.37,26.36,26.36,26.38,26.38,26.38,26.39,26.41,26.42,26.41,26.40,26.40,26.40,26.40
39,2024/08/23 09:26:02.638,26.40,26.38,26.38,26.38,26.38,26.38,26.39,26.41,26.38,26.38,26.38,26.38,26.38,26.38,26.39,26.40,26.42,26.40,26.38,26.38,26.37,26.36,26.38,26.37,26.38,26.38,26.39,26.41,26.41,26.40,26.40,26.40,26.41,26.40
40,2024/08/23 09:26:03.639,26.40,26.38,26.38,26.37,26.38,26.39,26.39,26.41,26.38,26.39,26.37,26.38,26.37,26.38,26.40,26.40,26.41,26.39,26.39,26.39,26.36,26.36,26.37,26.38,26.39,26.38,26.38,26.40,26.41,26.40,26.40,26.40,26.41,26.41
41,2024/08/23 09:26:04.633,26.39,26.38,26.39,26.38,26.37,26.40,26.39,26.40,26.39,26.38,26.38,26.38,26.38,26.38,26.40,26.39,26.41,26.40,26.38,26.38,26.37,26.37,26.38,26.38,26.39,26.38,26.39,26.40,26.42,26.41,26.39,26.40,26.40,26.40
42,2024/08/23 09:26:05.633,26.39,26.38,26.38,26.38,26.36,26.40,26.40,26.41,26.39,26.39,26.37,26.38,26.37,26.38,26.39,26.39,26.40,26.40,26.39,26.37,26.36,26.36,26.37,26.38,26.39,26.38,26.39,26.40,26.40,26.41,26.41,26.40,26.40,26.40
43,2024/08/23 09:26:06.633,26.38,26.37,26.38,26.37,26.37,26.39,26.40,26.40,26.38,26.38,26.37,26.38,26.37,26.38,26.39,26.40,26.40,26.39,26.38,26.37,26.36,26.36,26.37,26.38,26.38,26.38,26.39,26.41,26.41,26.41,26.40,26.41,26.40,26.40
44,2024/08/23 09:26:07.632,26.39,26.38,26.38,26.38,26.37,26.39,26.39,26.40,26.39,26.39,26.38,26.37,26.38,26.38,26.40,26.39,26.40,26.39,26.38,26.37,26.36,26.36,26.36,26.38,26.40,26.38,26.39,26.40,26.41,26.41,26.40,26.40,26.40,26.39
45,2024/08/23 09:26:08.635,26.39,26.38,26.38,26.38,26.38,26.40,26.39,26.40,26.39,26.38,26.38,26.37,26.38,26.39,26.40,26.40,26.40,26.39,26.38,26.38,26.36,26.37,26.37,26.39,26.39,26.38,26.39,26.40,26.41,26.42,26.40,26.40,26.40,26.39
46,2024/08/23 09:26:09.636,26.40,26.38,26.38,26.37,26.39,26.39,26.39,26.40,26.39,26.38,26.37,26.37,26.38,26.38,26.39,26.40,26.40,26.39,26.38,26.39,26.37,26.36,26.37,26.39,26.40,26.38,26.39,26.41,26.40,26.41,26.39,26.41,26.40,26.39
47,2024/08/23 09:26:10.633,26.40,26.39,26.38,26.39,26.38,26.39,26.39,26.40,26.39,26.39,26.37,26.37,26.38,26.38,26.39,26.40,26.40,26.40,26.38,26.38,26.37,26.36,26.38,26.38,26.39,26.39,26.39,26.41,26.41,26.42,26.39,26.39,26.41,26.39
48,2024/08/23 09:26:11.633,26.39,26.38,26.37,26.39,26.39,26.40,26.40,26.40,26.39,26.38,26.37,26.38,26.37,26.39,26.40,26.40,26.39,26.39,26.38,26.38,26.37,26.36,26.37,26.39,26.39,26.39,26.40,26.40,26.40,26.41,26.41,26.39,26.40,26.39
49,2024/08/23 09:26:12.633,26.40,26.39,26.38,26.38,26.39,26.40,26.39,26.40,26.39,26.38,26.37,26.37,26.38,26.39,26.40,26.40,26.40,26.39,26.38,26.38,26.37,26.36,26.37,26.38,26.39,26.39,26.39,26.40,26.41,26.41,26.41,26.39,26.40,26.40
50,2024/08/23 09:26:13.641,26.41,26.38,26.38,26.38,26.38,26.40,26.40,26.40,26.38,26.39,26.38,26.38,26.38,26.39,26.41,26.40,26.40,26.39,26.38,26.39,26.38,26.36,26.37,26.38,26.39,26.39,26.39,26.42,26.42,26.42,26.40,26.41,26.40,26.40
51,2024/08/23 09:26:14.640,26.39,26.38,26.39,26.38,26.38,26.40,26.40,26.40,26.39,26.39,26.39,26.37,26.38,26.38,26.40,26.40,26.40,26.39,26.38,26.39,26.37,26.37,26.37,26.38,26.40,26.39,26.39,26.42,26.42,26.41,26.40,26.41,26.40,26.40
52,2024/08/23 09:26:15.639,26.40,26.38,26.38,26.39,26.38,26.39,26.40,26.40,26.39,26.38,26.39,26.38,26.38,26.40,26.41,26.41,26.41,26.40,26.39,26.39,26.37,26.37,26.37,26.38,26.40,26.39,26.40,26.42,26.41,26.41,26.40,26.40,26.41,26.40
53,2024/08/23 09:26:16.642,26.40,26.37,26.38,26.38,26.39,26.40,26.39,26.41,26.39,26.39,26.37,26.38,26.38,26.39,26.40,26.41,26.41,26.40,26.38,26.38,26.36,26.37,26.37,26.38,26.39,26.38,26.40,26.42,26.42,26.41,26.40,26.40,26.40,26.40
54,2024/08/23 09:26:17.641,26.39,26.38,26.38,26.38,26.38,26.40,26.40,26.40,26.39,26.38,26.38,26.37,26.38,26.38,26.40,26.40,26.41,26.40,26.39,26.37,26.37,26.37,26.36,26.38,26.39,26.39,26.40,26.41,26.41,26.41,26.39,26.40,26.41,26.39
55,2024/08/23 09:26:18.640,26.40,26.40,26.39,26.38,26.39,26.39,26.41,26.41,26.39,26.39,26.38,26.38,26.37,26.39,26.41,26.40,26.41,26.39,26.38,26.39,26.37,26.36,26.37,26.38,26.40,26.39,26.40,26.42,26.42,26.41,26.40,26.40,26.41,26.40
56,2024/08/23 09:26:19.636,26.39,26.39,26.38,26.38,26.38,26.40,26.39,26.41,26.39,26.39,26.38,26.38,26.38,26.39,26.40,26.41,26.41,26.39,26.40,26.38,26.38,26.37,26.38,26.38,26.40,26.39,26.40,26.42,26.42,26.42,26.40,26.40,26.41,26.40
57,2024/08/23 09:26:20.633,26.40,26.38,26.38,26.38,26.38,26.40,26.39,26.40,26.39,26.39,26.38,26.38,26.38,26.38,26.40,26.40,26.41,26.39,26.39,26.39,26.37,26.36,26.38,26.39,26.39,26.39,26.39,26.41,26.42,26.42,26.41,26.40,26.41,26.40
58,2024/08/23 09:26:21.632,26.39,26.38,26.39,26.39,26.38,26.40,26.39,26.41,26.38,26.39,26.38,26.38,26.38,26.39,26.40,26.41,26.41,26.40,26.39,26.39,26.38,26.37,26.37,26.38,26.40,26.38,26.39,26.41,26.42,26.41,26.40,26.41,26.41,26.40
59,2024/08/23 09:26:22.631,26.39,26.39,26.38,26.38,26.39,26.40,26.40,26.41,26.40,26.38,26.39,26.38,26.38,26.39,26.40,26.40,26.41,26.39,26.39,26.38,26.38,26.37,26.37,26.38,26.39,26.38,26.38,26.41,26.42,26.41,26.40,26.40,26.40,26.40
60,2024/08/23 09:26:23.630,26.40,26.39,26.38,26.40,26.37,26.40,26.39,26.42,26.39,26.39,26.39,26.38,26.39,26.39,26.39,26.40,26.42,26.40,26.39,26.39,26.38,26.36,26.37,26.38,26.39,26.38,26.40,26.41,26.41,26.41,26.41,26.41,26.41,26.40
61,2024/08/23 09:26:24.631,26.40,26.38,26.38,26.39,26.38,26.41,26.40,26.41,26.39,26.39,26.38,26.38,26.38,26.39,26.40,26.41,26.41,26.41,26.40,26.39,26.37,26.37,26.37,26.39,26.40,26.38,26.39,26.40,26.41,26.41,26.40,26.40,26.41,26.39
62,2024/08/23 09:26:25.634,26.40,26.38,26.39,26.39,26.38,26.40,26.40,26.41,26.39,26.38,26.38,26.38,26.38,26.38,26.40,26.41,26.42,26.40,26.39,26.38,26.37,26.36,26.37,26.39,26.38,26.38,26.39,26.41,26.41,26.41,26.41,26.41,26.41,26.40
63,2024/08/23 09:26:26.629,26.40,26.39,26.38,26.38,26.38,26.40,26.40,26.41,26.39,26.39,26.38,26.38,26.38,26.38,26.40,26.40,26.40,26.39,26.39,26.38,26.37,26.37,26.38,26.38,26.39,26.38,26.39,26.41,26.42,26.41,26.40,26.41,26.41,26.40
64,2024/08/23 09:26:27.643,26.40,26.38,26.37,26.38,26.38,26.39,26.40,26.40,26.39,26.39,26.38,26.38,26.37,26.38,26.40,26.40,26.40,26.40,26.39,26.38,26.37,26.37,26.37,26.38,26.38,26.37,26.39,26.41,26.41,26.41,26.40,26.41,26.40,26.40
65,2024/08/23 09:26:28.641,26.39,26.39,26.38,26.38,26.38,26.40,26.39,26.40,26.39,26.39,26.38,26.38,26.37,26.38,26.41,26.40,26.40,26.40,26.39,26.39,26.37,26.37,26.37,26.38,26.39,26.37,26.38,26.41,26.42,26.41,26.40,26.40,26.40,26.41
66,2024/08/23 09:26:29.704,26.39,26.39,26.39,26.38,26.37,26.39,26.40,26.40,26.39,26.39,26.38,26.38,26.37,26.38,26.40,26.40,26.40,26.39,26.39,26.39,26.38,26.37,26.38,26.38,26.38,26.36,26.39,26.40,26.41,26.41,26.40,26.41,26.41,26.40
67,2024/08/23 09:26:30.704,26.40,26.39,26.39,26.38,26.38,26.38,26.39,26.40,26.38,26.39,26.38,26.37,26.37,26.39,26.41,26.40,26.40,26.40,26.39,26.39,26.38,26.37,26.37,26.38,26.39,26.37,26.38,26.41,26.41,26.41,26.41,26.40,26.41,26.41
68,2024/08/23 09:26:31.703,26.39,26.38,26.38,26.38,26.38,26.39,26.40,26.40,26.38,26.38,26.39,26.38,26.38,26.38,26.39,26.39,26.41,26.40,26.39,26.40,26.37,26.36,26.37,26.38,26.38,26.37,26.38,26.41,26.42,26.41,26.40,26.41,26.41,26.41
69,2024/08/23 09:26:32.693,26.38,26.38,26.38,26.37,26.38,26.39,26.40,26.40,26.38,26.39,26.38,26.38,26.37,26.38,26.40,26.39,26.41,26.39,26.40,26.38,26.38,26.37,26.37,26.37,26.38,26.37,26.38,26.41,26.41,26.41,26.40,26.40,26.40,26.40
70,2024/08/23 09:26:33.702,26.39,26.38,26.38,26.38,26.37,26.39,26.39,26.40,26.38,26.38,26.38,26.37,26.37,26.38,26.40,26.40,26.41,26.38,26.40,26.39,26.38,26.37,26.37,26.38,26.38,26.37,26.38,26.41,26.41,26.41,26.40,26.40,26.39,26.40
71,2024/08/23 09:26:34.701,26.38,26.38,26.38,26.38,26.38,26.39,26.39,26.40,26.39,26.39,26.37,26.37,26.36,26.38,26.39,26.40,26.40,26.39,26.39,26.39,26.37,26.37,26.36,26.37,26.38,26.37,26.37,26.41,26.41,26.41,26.40,26.40,26.40,26.40
72,2024/08/23 09:26:35.701,26.39,26.37,26.38,26.38,26.37,26.38,26.39,26.40,26.39,26.39,26.38,26.37,26.37,26.37,26.40,26.39,26.40,26.39,26.39,26.38,26.37,26.36,26.36,26.38,26.37,26.37,26.37,26.40,26.41,26.41,26.41,26.39,26.40,26.40
73,2024/08/23 09:26:36.696,26.38,26.39,26.38,26.39,26.37,26.39,26.39,26.39,26.38,26.39,26.38,26.37,26.37,26.38,26.40,26.39,26.40,26.39,26.39,26.38,26.37,26.36,26.36,26.38,26.37,26.37,26.37,26.41,26.41,26.41,26.40,26.40,26.40,26.40
74,2024/08/23 09:26:37.694,26.39,26.38,26.38,26.38,26.37,26.39,26.39,26.40,26.38,26.39,26.38,26.37,26.38,26.37,26.39,26.39,26.40,26.40,26.39,26.38,26.36,26.37,26.36,26.37,26.38,26.37,26.36,26.40,26.41,26.41,26.40,26.39,26.41,26.40
75,2024/08/23 09:26:38.708,26.39,26.38,26.38,26.37,26.37,26.38,26.38,26.40,26.38,26.39,26.37,26.37,26.37,26.38,26.40,26.40,26.40,26.39,26.39,26.39,26.37,26.35,26.36,26.38,26.38,26.37,26.37,26.40,26.41,26.41,26.40,26.40,26.40,26.40
76,2024/08/23 09:26:39.704,26.39,26.38,26.38,26.38,26.38,26.38,26.39,26.40,26.38,26.39,26.38,26.38,26.37,26.38,26.39,26.40,26.39,26.39,26.39,26.38,26.37,26.36,26.37,26.37,26.38,26.36,26.37,26.40,26.41,26.40,26.40,26.39,26.41,26.40
77,2024/08/23 09:26:40.729,26.39,26.38,26.38,26.38,26.37,26.39,26.39,26.40,26.39,26.39,26.38,26.37,26.37,26.38,26.39,26.40,26.40,26.39,26.38,26.37,26.36,26.35,26.36,26.37,26.38,26.36,26.37,26.39,26.41,26.40,26.40,26.39,26.40,26.40
78,2024/08/23 09:26:41.730,26.38,26.38,26.38,26.38,26.36,26.38,26.38,26.39,26.38,26.38,26.37,26.37,26.37,26.36,26.39,26.39,26.40,26.40,26.38,26.38,26.36,26.35,26.38,26.38,26.37,26.36,26.36,26.39,26.40,26.41,26.40,26.39,26.40,26.40
79,2024/08/23 09:26:42.716,26.38,26.38,26.37,26.38,26.37,26.38,26.38,26.40,26.38,26.39,26.37,26.37,26.38,26.38,26.39,26.39,26.40,26.39,26.39,26.38,26.36,26.37,26.37,26.38,26.37,26.35,26.36,26.38,26.39,26.40,26.39,26.39,26.39,26.40
80,2024/08/23 09:26:43.720,26.38,26.38,26.38,26.38,26.37,26.38,26.38,26.39,26.37,26.38,26.37,26.38,26.36,26.38,26.39,26.39,26.39,26.39,26.40,26.37,26.36,26.36,26.36,26.37,26.37,26.34,26.36,26.39,26.40,26.40,26.40,26.39,26.39,26.40
81,2024/08/23 09:26:44.719,26.38,26.38,26.37,26.38,26.37,26.38,26.38,26.39,26.38,26.39,26.37,26.38,26.37,26.37,26.38,26.39,26.40,26.38,26.39,26.38,26.36,26.36,26.37,26.38,26.38,26.37,26.37,26.39,26.40,26.39,26.39,26.39,26.40,26.40
82,2024/08/23 09:26:45.718,26.38,26.37,26.38,26.37,26.37,26.38,26.38,26.39,26.38,26.39,26.38,26.37,26.37,26.37,26.39,26.38,26.40,26.39,26.39,26.37,26.36,26.36,26.36,26.36,26.37,26.36,26.36,26.38,26.40,26.40,26.39,26.38,26.40,26.39
83,2024/08/23 09:26:46.734,26.39,26.38,26.38,26.37,26.37,26.38,26.37,26.40,26.38,26.38,26.37,26.38,26.37,26.37,26.39,26.39,26.40,26.39,26.39,26.38,26.37,26.36,26.37,26.37,26.37,26.36,26.37,26.39,26.39,26.40,26.40,26.39,26.40,26.40
84,2024/08/23 09:26:47.734,26.38,26.37,26.38,26.37,26.36,26.38,26.38,26.40,26.38,26.39,26.38,26.37,26.36,26.37,26.38,26.39,26.40,26.39,26.40,26.37,26.36,26.36,26.36,26.37,26.38,26.36,26.36,26.38,26.41,26.40,26.39,26.38,26.39,26.39
85,2024/08/23 09:26:48.717,26.39,26.38,26.38,26.38,26.37,26.38,26.38,26.40,26.38,26.38,26.37,26.37,26.36,26.37,26.39,26.39,26.40,26.39,26.39,26.38,26.36,26.36,26.35,26.35,26.37,26.36,26.37,26.39,26.41,26.40,26.39,26.40,26.40,26.39
86,2024/08/23 09:26:49.731,26.39,26.38,26.37,26.37,26.37,26.38,26.38,26.39,26.39,26.39,26.37,26.37,26.36,26.37,26.38,26.39,26.40,26.39,26.39,26.38,26.36,26.35,26.35,26.36,26.37,26.37,26.36,26.39,26.40,26.40,26.40,26.39,26.40,26.40
87,2024/08/23 09:26:50.849,26.38,26.38,26.37,26.36,26.37,26.38,26.38,26.40,26.39,26.39,26.38,26.37,26.36,26.37,26.39,26.39,26.40,26.39,26.40,26.38,26.35,26.35,26.36,26.37,26.37,26.37,26.36,26.40,26.40,26.41,26.39,26.38,26.40,26.40
88,2024/08/23 09:26:51.841,26.38,26.37,26.37,26.37,26.37,26.38,26.37,26.39,26.38,26.39,26.38,26.37,26.36,26.36,26.38,26.38,26.39,26.39,26.38,26.38,26.35,26.33,26.35,26.36,26.36,26.36,26.37,26.39,26.40,26.40,26.39,26.39,26.41,26.40
