序号,时间,温度CH1,温度CH2,温度CH3,温度CH4,温度CH5,温度CH6,温度CH7,温度CH8,温度CH9,温度CH10,温度CH11,温度CH12,温度CH13,温度CH14,温度CH15,温度CH16,温度CH17,温度CH18,温度CH19,温度CH20,温度CH21,温度CH22,温度CH23,温度CH24,温度CH25,温度CH26,温度CH27,温度CH28,温度CH29,温度CH30,温度CH31,温度CH32,温度CH33,温度CH34
1,2024/08/28 10:16:35.965,25.58,25.57,25.57,25.57,25.57,25.59,25.60,25.61,25.58,25.57,25.55,25.56,25.57,25.59,25.60,25.60,25.60,25.58,25.56,25.56,25.56,25.55,25.56,25.58,25.58,25.58,25.59,25.60,25.62,25.61,25.60,25.60,25.60,25.57
2,2024/08/28 10:16:36.969,25.59,25.57,25.57,25.58,25.58,25.59,25.60,25.59,25.58,25.56,25.57,25.56,25.57,25.59,25.60,25.60,25.60,25.58,25.56,25.56,25.56,25.56,25.57,25.57,25.58,25.58,25.58,25.60,25.61,25.61,25.61,25.61,25.59,25.58
3,2024/08/28 10:16:37.964,25.59,25.57,25.56,25.57,25.58,25.60,25.59,25.60,25.58,25.57,25.56,25.56,25.57,25.58,25.61,25.60,25.60,25.59,25.55,25.55,25.56,25.55,25.57,25.57,25.58,25.58,25.58,25.61,25.62,25.61,25.61,25.60,25.60,25.58
4,2024/08/28 10:16:38.967,25.60,25.57,25.57,25.57,25.58,25.60,25.59,25.60,25.59,25.56,25.55,25.57,25.57,25.58,25.60,25.60,25.60,25.58,25.56,25.56,25.55,25.55,25.57,25.57,25.58,25.57,25.59,25.61,25.61,25.62,25.61,25.59,25.59,25.58
5,2024/08/28 10:16:39.961,25.59,25.57,25.57,25.57,25.57,25.60,25.60,25.60,25.58,25.57,25.56,25.57,25.57,25.59,25.61,25.60,25.61,25.58,25.56,25.57,25.56,25.55,25.56,25.57,25.58,25.58,25.59,25.61,25.61,25.61,25.60,25.60,25.60,25.57
6,2024/08/28 10:16:40.962,25.59,25.57,25.57,25.56,25.57,25.59,25.60,25.61,25.58,25.57,25.56,25.56,25.56,25.59,25.61,25.60,25.60,25.58,25.56,25.57,25.56,25.56,25.57,25.57,25.59,25.59,25.59,25.61,25.62,25.62,25.61,25.59,25.59,25.58
7,2024/08/28 10:16:41.973,25.59,25.57,25.57,25.57,25.58,25.60,25.60,25.61,25.58,25.56,25.56,25.56,25.57,25.58,25.60,25.60,25.60,25.58,25.56,25.57,25.55,25.56,25.56,25.57,25.58,25.59,25.59,25.61,25.62,25.61,25.61,25.59,25.59,25.58
8,2024/08/28 10:16:42.961,25.59,25.57,25.57,25.57,25.57,25.59,25.60,25.60,25.58,25.58,25.56,25.56,25.57,25.59,25.60,25.60,25.61,25.59,25.56,25.56,25.56,25.56,25.56,25.58,25.58,25.59,25.60,25.62,25.62,25.61,25.60,25.60,25.60,25.58
9,2024/08/28 10:16:43.966,25.59,25.56,25.58,25.57,25.58,25.59,25.60,25.60,25.57,25.57,25.55,25.57,25.57,25.59,25.60,25.60,25.60,25.59,25.56,25.56,25.56,25.55,25.56,25.58,25.58,25.58,25.59,25.61,25.62,25.63,25.61,25.60,25.59,25.59
10,2024/08/28 10:16:44.962,25.58,25.57,25.57,25.56,25.58,25.59,25.59,25.59,25.58,25.57,25.55,25.56,25.57,25.58,25.60,25.60,25.60,25.58,25.56,25.56,25.56,25.54,25.55,25.56,25.58,25.58,25.59,25.61,25.62,25.62,25.61,25.60,25.59,25.57
11,2024/08/28 10:16:45.971,25.59,25.57,25.56,25.57,25.58,25.59,25.59,25.59,25.58,25.57,25.56,25.56,25.56,25.58,25.59,25.60,25.61,25.58,25.56,25.57,25.55,25.55,25.56,25.57,25.58,25.59,25.60,25.61,25.62,25.62,25.61,25.60,25.58,25.58
12,2024/08/28 10:16:46.972,25.59,25.58,25.56,25.56,25.57,25.58,25.59,25.59,25.58,25.57,25.56,25.57,25.56,25.58,25.60,25.60,25.60,25.58,25.57,25.57,25.55,25.55,25.57,25.57,25.59,25.58,25.59,25.61,25.62,25.62,25.60,25.60,25.59,25.58
13,2024/08/28 10:16:47.958,25.58,25.57,25.56,25.57,25.57,25.60,25.59,25.59,25.57,25.57,25.56,25.56,25.56,25.58,25.60,25.61,25.60,25.58,25.56,25.55,25.56,25.55,25.56,25.57,25.59,25.59,25.60,25.61,25.61,25.61,25.60,25.60,25.59,25.57
14,2024/08/28 10:16:48.963,25.58,25.57,25.57,25.57,25.57,25.59,25.59,25.60,25.58,25.57,25.56,25.57,25.56,25.58,25.59,25.59,25.60,25.58,25.56,25.56,25.56,25.56,25.57,25.57,25.58,25.58,25.59,25.61,25.61,25.61,25.60,25.61,25.59,25.58
15,2024/08/28 10:16:49.970,25.58,25.57,25.57,25.56,25.57,25.58,25.59,25.59,25.58,25.55,25.57,25.57,25.57,25.58,25.60,25.59,25.61,25.57,25.56,25.56,25.55,25.55,25.57,25.57,25.57,25.58,25.59,25.61,25.61,25.61,25.60,25.60,25.59,25.58
16,2024/08/28 10:16:50.972,25.60,25.56,25.57,25.57,25.56,25.59,25.59,25.59,25.58,25.56,25.56,25.56,25.56,25.59,25.59,25.59,25.60,25.57,25.56,25.56,25.55,25.55,25.57,25.56,25.59,25.59,25.59,25.61,25.61,25.60,25.61,25.60,25.59,25.57
17,2024/08/28 10:16:51.964,25.58,25.57,25.57,25.56,25.56,25.58,25.58,25.59,25.57,25.56,25.57,25.56,25.57,25.59,25.60,25.59,25.60,25.58,25.55,25.55,25.56,25.56,25.57,25.57,25.58,25.58,25.60,25.61,25.61,25.60,25.61,25.60,25.60,25.58
18,2024/08/28 10:16:52.970,25.58,25.57,25.57,25.57,25.57,25.58,25.59,25.59,25.57,25.56,25.57,25.57,25.56,25.59,25.60,25.60,25.60,25.58,25.55,25.55,25.56,25.56,25.56,25.57,25.58,25.58,25.59,25.61,25.60,25.62,25.60,25.59,25.59,25.58
19,2024/08/28 10:16:53.962,25.58,25.57,25.57,25.57,25.57,25.58,25.60,25.59,25.57,25.56,25.56,25.57,25.56,25.58,25.59,25.59,25.61,25.58,25.56,25.55,25.56,25.56,25.56,25.56,25.58,25.59,25.60,25.61,25.61,25.61,25.60,25.60,25.60,25.58
20,2024/08/28 10:16:54.963,25.58,25.57,25.57,25.57,25.58,25.58,25.59,25.59,25.57,25.57,25.56,25.56,25.57,25.58,25.60,25.59,25.61,25.57,25.56,25.55,25.56,25.56,25.56,25.56,25.58,25.59,25.60,25.61,25.62,25.62,25.60,25.60,25.60,25.58
21,2024/08/28 10:16:55.964,25.59,25.57,25.58,25.56,25.57,25.60,25.59,25.60,25.58,25.57,25.56,25.56,25.57,25.59,25.60,25.60,25.61,25.58,25.56,25.55,25.56,25.55,25.56,25.58,25.58,25.58,25.60,25.61,25.61,25.61,25.60,25.60,25.60,25.58
22,2024/08/28 10:16:56.962,25.58,25.57,25.56,25.57,25.57,25.60,25.59,25.59,25.58,25.57,25.56,25.56,25.56,25.59,25.60,25.59,25.60,25.57,25.56,25.56,25.55,25.56,25.56,25.57,25.58,25.59,25.59,25.61,25.61,25.60,25.60,25.60,25.60,25.58
23,2024/08/28 10:16:57.977,25.58,25.57,25.56,25.57,25.57,25.59,25.60,25.59,25.58,25.57,25.56,25.57,25.56,25.58,25.60,25.60,25.60,25.58,25.57,25.55,25.55,25.55,25.56,25.56,25.58,25.59,25.60,25.62,25.61,25.60,25.60,25.60,25.60,25.58
24,2024/08/28 10:16:58.973,25.59,25.56,25.56,25.57,25.57,25.60,25.59,25.59,25.57,25.57,25.55,25.57,25.56,25.58,25.60,25.59,25.60,25.58,25.57,25.55,25.56,25.56,25.57,25.56,25.58,25.59,25.59,25.61,25.60,25.61,25.60,25.60,25.59,25.58
25,2024/08/28 10:16:59.968,25.59,25.57,25.57,25.58,25.56,25.60,25.59,25.59,25.57,25.57,25.55,25.57,25.56,25.58,25.60,25.60,25.61,25.58,25.56,25.56,25.55,25.56,25.56,25.56,25.58,25.58,25.60,25.62,25.61,25.61,25.60,25.60,25.59,25.58
26,2024/08/28 10:17:00.961,25.59,25.56,25.57,25.56,25.57,25.59,25.59,25.60,25.57,25.57,25.56,25.56,25.57,25.58,25.60,25.60,25.60,25.58,25.56,25.56,25.55,25.55,25.56,25.57,25.59,25.59,25.60,25.61,25.61,25.60,25.61,25.60,25.60,25.58
27,2024/08/28 10:17:01.964,25.58,25.56,25.57,25.57,25.57,25.60,25.59,25.60,25.58,25.57,25.56,25.56,25.57,25.58,25.60,25.59,25.59,25.58,25.55,25.55,25.54,25.56,25.56,25.57,25.57,25.58,25.60,25.61,25.61,25.60,25.59,25.59,25.60,25.58
28,2024/08/28 10:17:02.965,25.59,25.56,25.57,25.57,25.57,25.60,25.59,25.60,25.57,25.57,25.56,25.56,25.56,25.58,25.59,25.60,25.59,25.58,25.56,25.56,25.55,25.56,25.56,25.57,25.58,25.59,25.59,25.61,25.61,25.60,25.59,25.59,25.59,25.58
29,2024/08/28 10:17:03.965,25.59,25.56,25.57,25.56,25.57,25.61,25.60,25.60,25.58,25.56,25.55,25.56,25.57,25.59,25.59,25.59,25.60,25.58,25.56,25.56,25.55,25.54,25.55,25.57,25.59,25.59,25.59,25.61,25.61,25.61,25.60,25.60,25.58,25.58
30,2024/08/28 10:17:04.969,25.58,25.56,25.56,25.57,25.57,25.59,25.59,25.59,25.57,25.56,25.56,25.55,25.57,25.58,25.60,25.60,25.60,25.58,25.56,25.56,25.55,25.55,25.55,25.57,25.58,25.59,25.59,25.62,25.61,25.61,25.60,25.60,25.60,25.58
31,2024/08/28 10:17:05.967,25.58,25.57,25.57,25.57,25.57,25.59,25.59,25.60,25.57,25.57,25.56,25.57,25.57,25.59,25.61,25.60,25.60,25.59,25.55,25.56,25.55,25.56,25.56,25.57,25.58,25.59,25.60,25.62,25.62,25.61,25.60,25.59,25.59,25.58
32,2024/08/28 10:17:06.964,25.58,25.57,25.57,25.57,25.58,25.59,25.61,25.59,25.57,25.55,25.55,25.57,25.56,25.58,25.61,25.60,25.59,25.58,25.55,25.55,25.55,25.56,25.56,25.57,25.57,25.59,25.59,25.62,25.62,25.61,25.59,25.60,25.60,25.57
33,2024/08/28 10:17:07.961,25.59,25.56,25.57,25.57,25.57,25.60,25.59,25.60,25.58,25.56,25.56,25.56,25.56,25.58,25.60,25.60,25.60,25.58,25.55,25.55,25.55,25.55,25.56,25.57,25.58,25.59,25.60,25.60,25.61,25.60,25.60,25.60,25.60,25.57
34,2024/08/28 10:17:08.961,25.59,25.56,25.57,25.57,25.57,25.59,25.59,25.60,25.58,25.57,25.56,25.57,25.57,25.59,25.59,25.59,25.61,25.57,25.57,25.55,25.55,25.56,25.57,25.57,25.59,25.59,25.60,25.61,25.62,25.61,25.60,25.60,25.59,25.57
35,2024/08/28 10:17:09.960,25.59,25.57,25.57,25.57,25.57,25.59,25.59,25.59,25.57,25.57,25.56,25.57,25.57,25.59,25.59,25.60,25.60,25.57,25.55,25.55,25.55,25.56,25.57,25.57,25.58,25.59,25.60,25.62,25.62,25.61,25.60,25.59,25.58,25.57
36,2024/08/28 10:17:10.972,25.58,25.56,25.56,25.57,25.58,25.59,25.59,25.60,25.58,25.57,25.56,25.57,25.56,25.58,25.60,25.60,25.60,25.58,25.56,25.55,25.55,25.55,25.57,25.57,25.58,25.58,25.60,25.62,25.62,25.61,25.60,25.59,25.58,25.57
37,2024/08/28 10:17:11.960,25.58,25.57,25.57,25.57,25.57,25.60,25.59,25.59,25.58,25.57,25.56,25.57,25.56,25.59,25.60,25.60,25.60,25.58,25.55,25.56,25.56,25.55,25.57,25.57,25.58,25.58,25.59,25.61,25.61,25.62,25.60,25.59,25.60,25.56
38,2024/08/28 10:17:12.964,25.59,25.58,25.57,25.57,25.56,25.60,25.59,25.59,25.58,25.57,25.56,25.56,25.57,25.59,25.61,25.60,25.60,25.58,25.56,25.56,25.56,25.54,25.56,25.57,25.58,25.59,25.59,25.61,25.61,25.61,25.60,25.60,25.59,25.57
39,2024/08/28 10:17:13.975,25.58,25.57,25.57,25.57,25.57,25.58,25.59,25.59,25.58,25.56,25.56,25.56,25.57,25.59,25.60,25.59,25.59,25.58,25.55,25.54,25.56,25.55,25.56,25.57,25.59,25.59,25.60,25.61,25.62,25.60,25.60,25.60,25.59,25.57
40,2024/08/28 10:17:14.971,25.58,25.57,25.57,25.57,25.57,25.58,25.59,25.59,25.58,25.57,25.56,25.57,25.58,25.59,25.60,25.60,25.60,25.57,25.56,25.56,25.55,25.55,25.56,25.57,25.59,25.59,25.59,25.62,25.62,25.61,25.59,25.58,25.60,25.58
41,2024/08/28 10:17:15.969,25.60,25.57,25.57,25.57,25.57,25.59,25.59,25.59,25.58,25.56,25.56,25.57,25.57,25.59,25.60,25.60,25.60,25.58,25.55,25.55,25.54,25.55,25.57,25.58,25.58,25.58,25.60,25.61,25.61,25.61,25.61,25.59,25.60,25.57
42,2024/08/28 10:17:16.969,25.58,25.57,25.57,25.58,25.57,25.59,25.59,25.60,25.57,25.57,25.56,25.57,25.57,25.59,25.60,25.60,25.59,25.57,25.55,25.54,25.55,25.54,25.56,25.56,25.59,25.59,25.60,25.61,25.61,25.61,25.60,25.59,25.58,25.57
43,2024/08/28 10:17:17.969,25.58,25.56,25.56,25.57,25.57,25.59,25.58,25.60,25.58,25.56,25.55,25.56,25.57,25.58,25.60,25.59,25.60,25.57,25.55,25.54,25.54,25.54,25.56,25.57,25.59,25.60,25.59,25.62,25.61,25.61,25.60,25.59,25.59,25.57
44,2024/08/28 10:17:18.966,25.59,25.56,25.56,25.56,25.57,25.60,25.59,25.59,25.57,25.56,25.55,25.56,25.57,25.59,25.60,25.58,25.60,25.58,25.55,25.55,25.54,25.55,25.56,25.57,25.59,25.59,25.60,25.61,25.61,25.61,25.60,25.59,25.58,25.57
45,2024/08/28 10:17:19.962,25.58,25.56,25.56,25.56,25.58,25.60,25.59,25.59,25.58,25.56,25.56,25.56,25.57,25.58,25.60,25.59,25.60,25.57,25.54,25.55,25.53,25.54,25.56,25.57,25.59,25.59,25.60,25.61,25.60,25.61,25.60,25.59,25.58,25.56
46,2024/08/28 10:17:20.962,25.58,25.57,25.56,25.56,25.57,25.59,25.59,25.59,25.56,25.55,25.55,25.56,25.57,25.59,25.59,25.59,25.60,25.57,25.55,25.55,25.55,25.55,25.56,25.57,25.59,25.59,25.60,25.60,25.60,25.61,25.59,25.59,25.58,25.56
47,2024/08/28 10:17:21.960,25.58,25.57,25.56,25.57,25.56,25.58,25.58,25.59,25.57,25.56,25.55,25.55,25.57,25.58,25.59,25.60,25.60,25.57,25.55,25.55,25.54,25.55,25.56,25.57,25.59,25.60,25.60,25.62,25.60,25.60,25.59,25.59,25.59,25.56
48,2024/08/28 10:17:22.961,25.58,25.57,25.57,25.56,25.57,25.59,25.58,25.58,25.57,25.57,25.55,25.56,25.58,25.59,25.61,25.59,25.60,25.58,25.55,25.54,25.55,25.53,25.56,25.58,25.58,25.58,25.60,25.62,25.60,25.60,25.60,25.59,25.58,25.57
49,2024/08/28 10:17:23.970,25.58,25.56,25.56,25.56,25.58,25.59,25.59,25.58,25.56,25.55,25.55,25.56,25.57,25.58,25.60,25.58,25.59,25.58,25.55,25.55,25.55,25.54,25.56,25.57,25.58,25.59,25.59,25.61,25.61,25.60,25.59,25.58,25.58,25.57
50,2024/08/28 10:17:24.970,25.58,25.56,25.56,25.57,25.57,25.59,25.59,25.59,25.57,25.56,25.55,25.56,25.57,25.58,25.59,25.59,25.59,25.57,25.55,25.55,25.55,25.55,25.56,25.58,25.59,25.59,25.60,25.61,25.61,25.59,25.59,25.58,25.58,25.57
51,2024/08/28 10:17:25.972,25.58,25.57,25.56,25.56,25.56,25.59,25.59,25.58,25.56,25.55,25.55,25.57,25.57,25.59,25.60,25.58,25.59,25.57,25.56,25.55,25.55,25.55,25.56,25.57,25.58,25.59,25.60,25.61,25.61,25.59,25.59,25.59,25.59,25.57
52,2024/08/28 10:17:26.966,25.58,25.57,25.57,25.57,25.57,25.58,25.58,25.59,25.57,25.56,25.56,25.55,25.57,25.58,25.59,25.59,25.59,25.57,25.56,25.55,25.54,25.55,25.55,25.57,25.59,25.59,25.59,25.61,25.61,25.60,25.60,25.59,25.58,25.57
53,2024/08/28 10:17:27.973,25.57,25.56,25.56,25.56,25.57,25.58,25.59,25.59,25.57,25.55,25.55,25.56,25.57,25.59,25.60,25.59,25.59,25.57,25.55,25.55,25.53,25.55,25.55,25.57,25.58,25.58,25.60,25.61,25.62,25.61,25.59,25.59,25.58,25.56
54,2024/08/28 10:17:28.974,25.57,25.57,25.56,25.57,25.57,25.58,25.58,25.59,25.57,25.56,25.55,25.55,25.57,25.58,25.59,25.60,25.60,25.58,25.55,25.55,25.54,25.55,25.56,25.57,25.58,25.59,25.60,25.60,25.61,25.61,25.59,25.59,25.59,25.57
55,2024/08/28 10:17:29.962,25.58,25.55,25.57,25.57,25.57,25.59,25.58,25.58,25.57,25.56,25.55,25.57,25.56,25.58,25.60,25.58,25.60,25.58,25.56,25.54,25.55,25.55,25.56,25.56,25.58,25.59,25.59,25.61,25.61,25.59,25.59,25.59,25.59,25.57
56,2024/08/28 10:17:30.962,25.57,25.57,25.56,25.56,25.56,25.58,25.58,25.59,25.57,25.56,25.56,25.56,25.57,25.58,25.59,25.59,25.59,25.57,25.55,25.55,25.54,25.55,25.56,25.56,25.58,25.58,25.59,25.61,25.62,25.61,25.59,25.60,25.58,25.56
57,2024/08/28 10:17:31.965,25.58,25.56,25.57,25.56,25.57,25.58,25.58,25.59,25.56,25.55,25.55,25.55,25.57,25.59,25.60,25.59,25.60,25.57,25.55,25.56,25.55,25.54,25.55,25.56,25.58,25.59,25.59,25.60,25.61,25.61,25.59,25.59,25.59,25.57
58,2024/08/28 10:17:32.961,25.57,25.56,25.56,25.57,25.57,25.60,25.58,25.59,25.57,25.56,25.55,25.56,25.56,25.59,25.60,25.60,25.60,25.59,25.54,25.55,25.54,25.54,25.56,25.55,25.57,25.58,25.60,25.61,25.62,25.61,25.59,25.59,25.59,25.56
59,2024/08/28 10:17:33.974,25.57,25.57,25.56,25.56,25.56,25.59,25.59,25.59,25.57,25.55,25.55,25.56,25.56,25.58,25.59,25.59,25.59,25.57,25.54,25.55,25.54,25.55,25.56,25.55,25.58,25.58,25.59,25.61,25.60,25.60,25.59,25.59,25.57,25.57
60,2024/08/28 10:17:34.962,25.57,25.57,25.57,25.56,25.57,25.58,25.58,25.58,25.58,25.56,25.55,25.56,25.56,25.59,25.60,25.59,25.59,25.57,25.55,25.55,25.55,25.54,25.56,25.56,25.57,25.58,25.59,25.60,25.61,25.60,25.59,25.59,25.58,25.56
61,2024/08/28 10:17:35.962,25.58,25.56,25.56,25.56,25.57,25.58,25.58,25.58,25.57,25.56,25.55,25.56,25.55,25.58,25.59,25.59,25.59,25.57,25.55,25.55,25.55,25.55,25.55,25.56,25.57,25.58,25.59,25.60,25.60,25.60,25.59,25.59,25.58,25.56
62,2024/08/28 10:17:36.975,25.57,25.56,25.57,25.56,25.57,25.58,25.59,25.59,25.57,25.56,25.55,25.56,25.56,25.57,25.59,25.60,25.58,25.57,25.54,25.55,25.55,25.55,25.54,25.56,25.57,25.58,25.58,25.60,25.60,25.60,25.59,25.57,25.58,25.57
63,2024/08/28 10:17:37.972,25.58,25.57,25.56,25.56,25.57,25.58,25.59,25.58,25.57,25.56,25.56,25.55,25.56,25.58,25.60,25.60,25.59,25.57,25.54,25.55,25.54,25.54,25.56,25.55,25.58,25.58,25.59,25.59,25.60,25.60,25.58,25.58,25.58,25.57
64,2024/08/28 10:17:38.971,25.58,25.57,25.57,25.56,25.57,25.58,25.58,25.59,25.57,25.56,25.56,25.56,25.56,25.58,25.59,25.59,25.59,25.57,25.54,25.55,25.54,25.54,25.55,25.55,25.57,25.58,25.59,25.60,25.61,25.60,25.58,25.57,25.58,25.56
65,2024/08/28 10:17:39.969,25.58,25.55,25.56,25.56,25.56,25.59,25.58,25.58,25.57,25.56,25.55,25.55,25.56,25.58,25.60,25.58,25.59,25.56,25.55,25.54,25.54,25.54,25.55,25.56,25.57,25.57,25.59,25.61,25.61,25.60,25.58,25.59,25.58,25.56
66,2024/08/28 10:17:40.967,25.58,25.56,25.56,25.57,25.56,25.59,25.58,25.59,25.57,25.56,25.55,25.55,25.56,25.57,25.59,25.60,25.59,25.58,25.54,25.54,25.54,25.54,25.55,25.57,25.57,25.59,25.59,25.60,25.61,25.60,25.58,25.59,25.58,25.57
67,2024/08/28 10:17:41.968,25.59,25.56,25.56,25.56,25.57,25.58,25.59,25.59,25.56,25.55,25.54,25.56,25.56,25.58,25.60,25.59,25.59,25.56,25.53,25.54,25.54,25.54,25.55,25.56,25.57,25.59,25.59,25.61,25.61,25.60,25.60,25.59,25.58,25.56
68,2024/08/28 10:17:42.967,25.57,25.55,25.56,25.56,25.57,25.58,25.58,25.58,25.57,25.55,25.55,25.55,25.56,25.58,25.59,25.59,25.59,25.57,25.54,25.54,25.53,25.54,25.54,25.57,25.58,25.59,25.59,25.60,25.60,25.60,25.59,25.58,25.57,25.57
69,2024/08/28 10:17:43.963,25.57,25.56,25.56,25.57,25.56,25.58,25.59,25.58,25.56,25.54,25.55,25.55,25.56,25.58,25.59,25.59,25.59,25.56,25.54,25.54,25.54,25.54,25.56,25.56,25.58,25.58,25.59,25.61,25.61,25.60,25.59,25.58,25.57,25.56
70,2024/08/28 10:17:44.964,25.58,25.55,25.55,25.57,25.57,25.59,25.59,25.58,25.57,25.55,25.55,25.54,25.56,25.59,25.60,25.60,25.59,25.57,25.54,25.55,25.54,25.53,25.55,25.56,25.58,25.58,25.60,25.61,25.61,25.60,25.60,25.58,25.59,25.56
71,2024/08/28 10:17:45.965,25.56,25.56,25.55,25.57,25.56,25.59,25.58,25.58,25.57,25.55,25.55,25.55,25.57,25.58,25.59,25.59,25.60,25.56,25.53,25.54,25.54,25.54,25.55,25.57,25.58,25.58,25.60,25.61,25.61,25.60,25.58,25.59,25.58,25.56
72,2024/08/28 10:17:46.959,25.57,25.56,25.55,25.57,25.56,25.58,25.60,25.59,25.56,25.54,25.55,25.56,25.57,25.59,25.59,25.59,25.59,25.57,25.54,25.54,25.54,25.54,25.55,25.56,25.59,25.58,25.59,25.61,25.61,25.61,25.59,25.59,25.58,25.56
73,2024/08/28 10:17:47.968,25.58,25.56,25.56,25.56,25.57,25.59,25.58,25.58,25.57,25.54,25.54,25.55,25.56,25.58,25.60,25.59,25.59,25.57,25.53,25.54,25.53,25.54,25.55,25.57,25.58,25.59,25.60,25.61,25.61,25.60,25.59,25.58,25.57,25.55
74,2024/08/28 10:17:48.964,25.58,25.56,25.56,25.56,25.56,25.58,25.58,25.58,25.56,25.55,25.54,25.55,25.57,25.59,25.60,25.59,25.60,25.57,25.53,25.55,25.54,25.53,25.56,25.56,25.57,25.59,25.58,25.60,25.61,25.60,25.59,25.58,25.57,25.57
75,2024/08/28 10:17:49.962,25.58,25.56,25.56,25.56,25.57,25.58,25.59,25.58,25.57,25.55,25.55,25.56,25.56,25.59,25.61,25.60,25.59,25.57,25.54,25.54,25.54,25.54,25.56,25.57,25.58,25.59,25.60,25.61,25.61,25.60,25.59,25.58,25.58,25.56
76,2024/08/28 10:17:50.963,25.58,25.56,25.56,25.56,25.57,25.59,25.59,25.59,25.56,25.55,25.54,25.56,25.57,25.59,25.60,25.59,25.59,25.57,25.54,25.56,25.54,25.54,25.56,25.57,25.58,25.60,25.59,25.61,25.61,25.61,25.58,25.59,25.58,25.56
77,2024/08/28 10:17:51.966,25.58,25.56,25.56,25.56,25.56,25.59,25.59,25.58,25.56,25.56,25.55,25.56,25.56,25.59,25.59,25.59,25.59,25.56,25.54,25.55,25.54,25.54,25.56,25.57,25.58,25.58,25.60,25.62,25.62,25.60,25.59,25.59,25.58,25.56
78,2024/08/28 10:17:52.972,25.58,25.56,25.56,25.56,25.57,25.59,25.58,25.59,25.57,25.55,25.55,25.56,25.57,25.59,25.60,25.59,25.60,25.57,25.54,25.55,25.55,25.54,25.56,25.56,25.58,25.58,25.60,25.61,25.61,25.60,25.59,25.58,25.58,25.56
79,2024/08/28 10:17:53.974,25.58,25.56,25.56,25.57,25.57,25.59,25.59,25.58,25.57,25.55,25.55,25.56,25.56,25.58,25.60,25.59,25.60,25.57,25.53,25.54,25.54,25.55,25.55,25.56,25.58,25.59,25.60,25.61,25.62,25.61,25.59,25.58,25.58,25.56
80,2024/08/28 10:17:54.971,25.58,25.55,25.56,25.56,25.57,25.59,25.59,25.59,25.57,25.56,25.55,25.55,25.56,25.59,25.59,25.60,25.60,25.57,25.55,25.54,25.54,25.54,25.55,25.57,25.59,25.59,25.60,25.62,25.61,25.60,25.59,25.59,25.58,25.56
81,2024/08/28 10:17:55.969,25.58,25.56,25.55,25.56,25.57,25.59,25.59,25.59,25.57,25.55,25.54,25.56,25.56,25.58,25.60,25.59,25.60,25.57,25.54,25.55,25.54,25.54,25.55,25.56,25.58,25.59,25.60,25.60,25.61,25.61,25.60,25.58,25.57,25.57
82,2024/08/28 10:17:56.973,25.58,25.57,25.56,25.56,25.58,25.59,25.60,25.59,25.56,25.55,25.55,25.56,25.57,25.59,25.60,25.59,25.59,25.58,25.54,25.56,25.55,25.54,25.55,25.56,25.57,25.58,25.59,25.62,25.60,25.60,25.60,25.58,25.59,25.56
83,2024/08/28 10:17:57.972,25.58,25.56,25.56,25.57,25.56,25.58,25.58,25.59,25.56,25.55,25.54,25.55,25.57,25.58,25.61,25.58,25.59,25.57,25.54,25.55,25.54,25.54,25.55,25.56,25.58,25.58,25.59,25.62,25.61,25.60,25.60,25.59,25.57,25.57
84,2024/08/28 10:17:58.965,25.57,25.56,25.56,25.56,25.57,25.58,25.58,25.60,25.56,25.55,25.55,25.56,25.55,25.58,25.60,25.59,25.60,25.57,25.55,25.55,25.54,25.54,25.55,25.56,25.58,25.58,25.60,25.61,25.61,25.60,25.59,25.58,25.58,25.56
85,2024/08/28 10:17:59.964,25.57,25.56,25.56,25.56,25.57,25.58,25.58,25.59,25.56,25.55,25.55,25.55,25.56,25.58,25.59,25.59,25.60,25.56,25.54,25.54,25.54,25.54,25.56,25.57,25.57,25.58,25.59,25.61,25.61,25.60,25.59,25.59,25.58,25.56
86,2024/08/28 10:18:00.961,25.58,25.55,25.55,25.55,25.57,25.58,25.58,25.58,25.56,25.55,25.55,25.56,25.56,25.58,25.59,25.59,25.59,25.57,25.54,25.55,25.54,25.54,25.56,25.56,25.58,25.57,25.58,25.61,25.61,25.60,25.59,25.58,25.58,25.57
87,2024/08/28 10:18:01.963,25.58,25.56,25.55,25.56,25.57,25.59,25.59,25.59,25.57,25.55,25.55,25.56,25.55,25.59,25.60,25.59,25.59,25.57,25.54,25.55,25.54,25.54,25.55,25.56,25.57,25.57,25.58,25.60,25.61,25.59,25.59,25.58,25.57,25.56
88,2024/08/28 10:18:02.961,25.57,25.56,25.55,25.56,25.56,25.58,25.58,25.58,25.56,25.54,25.54,25.57,25.55,25.58,25.59,25.59,25.59,25.57,25.55,25.55,25.53,25.54,25.56,25.56,25.57,25.58,25.60,25.60,25.61,25.60,25.59,25.58,25.58,25.56
89,2024/08/28 10:18:03.963,25.57,25.55,25.56,25.56,25.57,25.58,25.58,25.58,25.57,25.55,25.53,25.55,25.55,25.58,25.59,25.59,25.59,25.57,25.54,25.55,25.53,25.54,25.54,25.55,25.56,25.58,25.58,25.61,25.61,25.59,25.59,25.59,25.57,25.56
90,2024/08/28 10:18:04.961,25.57,25.56,25.56,25.56,25.57,25.58,25.59,25.58,25.56,25.54,25.55,25.56,25.56,25.57,25.59,25.58,25.60,25.56,25.54,25.53,25.54,25.53,25.54,25.55,25.57,25.57,25.58,25.60,25.60,25.60,25.59,25.59,25.58,25.56
